id,source_id,cot_type
39794142,2231,a-n-A-C-F-m
39748875,1911,a-n-A-C-F-m
39726642,2219,a-n-A-C-F-m
39734556,1978,a-n-A-C-F-m
39806538,2142,a-n-A-C-F-m
39718854,1948,a-n-A-C-F-m
39663788,1799,a-n-A-C-F-m
39684619,1995,a-n-A-C-F-m
39795429,1851,a-n-A-C-F-m
39684957,1851,a-n-A-C-F-m
39701438,1842,a-n-A-C-F-m
39793195,2226,a-n-A-C-F-m
39723936,1909,a-n-A-C-F-m
39672343,1964,a-n-A-C-F-m
39776647,2030,a-n-A-C-F-m
39748092,1894,a-n-A-C-F-m
39713759,1795,a-n-A-C-F-m
39723120,1944,a-n-A-C-F-m
39757370,2000,a-n-A-C-F-m
39720694,2021,a-n-A-C-F-m
39766669,1924,a-n-A-C-F-m
39697441,1836,a-n-A-C-F-m
39783929,2069,a-n-A-C-F-m
39771106,2196,a-n-A-C-F-m
39729172,1883,a-n-A-C-F-m
39668997,2033,a-n-A-C-F-m
39712387,2058,a-n-A-C-F-m
39708332,2145,a-n-A-C-F-m
39789158,2229,a-n-A-C-F-m
39733871,1978,a-n-A-C-F-m
39732157,1847,a-n-A-C-F-m
39802440,2226,a-n-A-C-F-m
39693173,1811,a-n-A-C-F-m
39777490,2194,a-n-A-C-F
39679845,2187,a-n-A-C-F-m
39715754,1903,a-n-A-C-F-m
39754380,1922,a-n-A-C-F-m
39718502,1903,a-n-A-C-F-m
39772360,1796,a-n-A-C-F-m
39764893,1848,a-n-A-C-F-m
39754027,2186,a-n-A-C-F-m
39713012,2167,a-n-A-C-F-m
39664924,2208,a-n-A-C-F-m
39733618,1819,a-n-A-C-F-m
39734483,1847,a-n-A-C-F-m
39669650,2183,a-n-A-C-F-m
39698921,1965,a-n-A-C-F-m
39677605,1882,a-n-A-C-F-m
39666691,2005,a-n-A-C-F-m
39666100,2033,a-n-A-C-F-m
39779722,2230,a-n-A-C-F-m
39719581,2196,a-n-A-C-F-m
39780137,1974,a-n-A-C-F-m
39755866,2220,a-n-A-C-F-m
39690150,1851,a-n-A-C-F-m
39690204,1965,a-n-A-C-F-m
39734317,1805,a-n-A-C-F-m
39716249,1948,a-n-A-C-F-m
39766479,1924,a-n-A-C-F-m
39790495,1818,a-n-A-C-F-m
39658963,2057,a-n-A-C-F-m
39716315,1948,a-n-A-C-F-m
39802554,1824,a-n-A-C-F-m
39730035,1883,a-n-A-C-F-m
39663204,1841,a-n-A-C-F-m
39736004,1896,a-n-A-C-F-m
39701046,2048,a-n-A-C-F-m
39666358,2005,a-n-A-C-F-m
39676731,1943,a-n-A-C-F-m
39694319,1825,a-n-A-C-F-m
39730913,1883,a-n-A-C-F-m
39673368,2184,a-n-A-C-F-m
39723728,1937,a-n-A-C-F-m
39675972,1882,a-n-A-C-F-m
39679091,2136,a-n-A-C-F
39723895,1861,a-n-A-C-F-m
39733777,1819,a-n-A-C-F-m
39672341,2210,a-n-A-C-F-m
39728290,1909,a-n-A-C-F-m
39692557,2151,a-n-A-C-F-m
39666002,2005,a-n-A-C-F-m
39682111,2124,a-n-A-C-F-m
39762787,1945,a-n-A-C-F-m
39708034,1795,a-n-A-C-F-m
39732032,2219,a-n-A-C-F-m
39754990,2094,a-n-A-C-F-m
39681666,1882,a-n-A-C-F-m
39696448,2151,a-n-A-C-F-m
39672500,2064,a-n-A-C-F-m
39734243,1819,a-n-A-C-F-m
39677103,2184,a-n-A-C-F-m
39738189,2211,a-n-A-C-F-m
39763153,2228,a-n-A-C-F-m
39765858,1916,a-n-A-C-F-m
39705429,2217,a-n-A-C-F-m
39715514,1903,a-n-A-C-F-m
39668765,1946,a-n-A-C-F-m
39725058,1944,a-n-A-C-F-m
39795226,2178,a-n-A-C-F-m
39728785,1819,a-n-A-C-F-m
39676641,2064,a-n-A-C-F-m
39705748,2112,a-n-A-C-F-m
39793817,1915,a-n-A-C-F-m
39706862,2118,a-n-A-C-F-m
39704478,2112,a-n-A-C-F-m
39668957,2033,a-n-A-C-F-m
39777115,2114,a-n-A-C-F
39787099,2218,a-n-A-C-F-m
39792016,2214,a-n-A-C-F-m
39773253,2070,a-n-A-C-F-m
39733795,1819,a-n-A-C-F-m
39734910,2211,a-n-A-C-F-m
39663275,2110,a-n-A-C-F-m
39720469,1991,a-n-A-C-F-m
39711269,1948,a-n-A-C-F-m
39768951,1889,a-n-A-C-F-m
39735268,1847,a-n-A-C-F-m
39675729,2064,a-n-A-C-F-m
39786484,1881,a-n-A-C-F-m
39661470,1799,a-n-A-C-F-m
39762492,2009,a-n-A-C-F-m
39756689,2220,a-n-A-C-F-m
39726535,1843,a-n-A-C-F-m
39801396,2226,a-n-A-C-F-m
39765569,1967,a-n-A-C-F-m
39708012,1825,a-n-A-C-F-m
39758415,2186,a-n-A-C-F-m
39794184,1824,a-n-A-C-F-m
39665789,2033,a-n-A-C-F-m
39795008,2142,a-n-A-C-F-m
39698009,2037,a-n-A-C-F-m
39772055,2174,a-n-A-C-F
39698864,2048,a-n-A-C-F-m
39775598,1929,a-n-A-C-F
39712325,1903,a-n-A-C-F-m
39698599,2112,a-n-A-C-F-m
39793696,1915,a-n-A-C-F-m
39773325,1876,a-n-A-C-F-m
39722684,1944,a-n-A-C-F-m
39699493,1811,a-n-A-C-F-m
39778958,2095,a-n-A-C-F-m
39666030,2033,a-n-A-C-F-m
39684605,1851,a-n-A-C-F-m
39774128,1793,a-n-A-C-F-m
39740803,1894,a-n-A-C-F-m
39782428,1840,a-n-A-C-F-m
39695736,1965,a-n-A-C-F-m
39798216,2226,a-n-A-C-F-m
39733045,2211,a-n-A-C-F-m
39794146,2142,a-n-A-C-F-m
39754076,2094,a-n-A-C-F-m
39779649,1865,a-n-A-C-F
39665626,2033,a-n-A-C-F-m
39729060,1819,a-n-A-C-F-m
39719668,1966,a-n-A-C-F-m
39799371,2178,a-n-A-C-F-m
39805759,2178,a-n-A-C-F-m
39774295,2121,a-n-A-C-F-m
39806425,2231,a-n-A-C-F-m
39713531,1795,a-n-A-C-F-m
39768607,1864,a-n-A-C-F-m
39777699,2146,a-n-A-C-F-m
39676389,2064,a-n-A-C-F-m
39684526,2187,a-n-A-C-F-m
39712083,1948,a-n-A-C-F-m
39770901,2076,a-n-A-C-F
39723631,2021,a-n-A-C-F-m
39750768,2189,a-n-A-C-F-m
39706820,2217,a-n-A-C-F-m
39785718,2185,a-n-A-C-F-m
39701042,2217,a-n-A-C-F-m
39685509,1882,a-n-A-C-F-m
39701871,2217,a-n-A-C-F-m
39795147,1971,a-n-A-C-F-m
39752654,1896,a-n-A-C-F-m
39771363,1928,a-n-A-C-F
39762473,1959,a-n-A-C-F-m
39723053,1944,a-n-A-C-F-m
39738647,1978,a-n-A-C-F-m
39663832,1799,a-n-A-C-F-m
39686912,1811,a-n-A-C-F-m
39725848,1944,a-n-A-C-F-m
39735378,1978,a-n-A-C-F-m
39732178,2219,a-n-A-C-F-m
39772098,2174,a-n-A-C-F
39777005,2201,a-n-A-C-F-m
39714076,1948,a-n-A-C-F-m
39658186,1830,a-n-A-C-F-m
39769462,1942,a-n-A-C-F
39733447,1819,a-n-A-C-F-m
39781704,1854,a-n-A-C-F-m
39794378,2062,a-n-A-C-F-m
39697539,2151,a-n-A-C-F-m
39765196,1790,a-n-A-C-F
39781552,2047,a-n-A-C-F-m
39755619,2094,a-n-A-C-F-m
39787734,1901,a-n-A-C-F-m
39764412,2168,a-n-A-C-F
39687306,2151,a-n-A-C-F-m
39771649,2130,a-n-A-C-F
39803448,1851,a-n-A-C-F-m
39721903,1879,a-n-A-C-F-m
39676785,2184,a-n-A-C-F-m
39710518,2058,a-n-A-C-F-m
39761851,1959,a-n-A-C-F-m
39700265,2177,a-n-A-C-F-m
39688027,1811,a-n-A-C-F-m
39793223,1903,a-n-A-C-F-m
39718573,2167,a-n-A-C-F-m
39673879,1946,a-n-A-C-F-m
39657891,1935,a-n-A-C-F-m
39733408,1819,a-n-A-C-F-m
39659158,2199,a-n-A-C-F-m
39701926,1842,a-n-A-C-F-m
39726828,1879,a-n-A-C-F-m
39734231,1805,a-n-A-C-F-m
39705080,2217,a-n-A-C-F-m
39725783,1944,a-n-A-C-F-m
39773479,1831,a-n-A-C-F
39676574,2064,a-n-A-C-F-m
39718572,1966,a-n-A-C-F-m
39760292,2220,a-n-A-C-F-m
39715049,2118,a-n-A-C-F-m
39658604,2199,a-n-A-C-F-m
39727145,2219,a-n-A-C-F-m
39716084,1795,a-n-A-C-F-m
39720340,2167,a-n-A-C-F-m
39758424,1894,a-n-A-C-F-m
39790607,1818,a-n-A-C-F-m
39662494,2033,a-n-A-C-F-m
39698731,1988,a-n-A-C-F-m
39680717,2053,a-n-A-C-F-m
39767800,1899,a-n-A-C-F
39754026,2186,a-n-A-C-F-m
39786455,1798,a-n-A-C-F-m
39700983,1842,a-n-A-C-F-m
39673602,1946,a-n-A-C-F-m
39744283,2220,a-n-A-C-F-m
39780195,2060,a-n-A-C-F
39668005,2033,a-n-A-C-F-m
39703720,2112,a-n-A-C-F-m
39700617,1842,a-n-A-C-F-m
39792322,2142,a-n-A-C-F-m
39671688,2210,a-n-A-C-F-m
39764587,2165,a-n-A-C-F
39789207,2229,a-n-A-C-F-m
39787243,2204,a-n-A-C-F-m
39669610,2033,a-n-A-C-F-m
39779109,2095,a-n-A-C-F-m
39703930,2118,a-n-A-C-F-m
39759517,1914,a-n-A-C-F-m
39733617,1819,a-n-A-C-F-m
39782721,1899,a-n-A-C-F
39726627,1883,a-n-A-C-F-m
39664338,2208,a-n-A-C-F-m
39678255,2046,a-n-A-C-F-m
39717022,1966,a-n-A-C-F-m
39785201,2119,a-n-A-C-F-m
39781071,2191,a-n-A-C-F-m
39776662,2197,a-n-A-C-F-m
39731067,2219,a-n-A-C-F-m
39685163,1943,a-n-A-C-F-m
39670351,2183,a-n-A-C-F-m
39688870,2107,a-n-A-C-F-m
39703865,2217,a-n-A-C-F-m
39767147,1789,a-n-A-C-F-m
39670369,2210,a-n-A-C-F-m
39708921,2037,a-n-A-C-F-m
39677941,2064,a-n-A-C-F-m
39723235,2021,a-n-A-C-F-m
39658424,1935,a-n-A-C-F-m
39668874,2033,a-n-A-C-F-m
39668358,2005,a-n-A-C-F-m
39733614,2219,a-n-A-C-F-m
39675721,2064,a-n-A-C-F-m
39667743,2005,a-n-A-C-F-m
39738453,2220,a-n-A-C-F-m
39714415,2001,a-n-A-C-F-m
39692409,1965,a-n-A-C-F-m
39660938,1975,a-n-A-C-F-m
39777155,2114,a-n-A-C-F
39707938,2112,a-n-A-C-F-m
39698656,1842,a-n-A-C-F-m
39767637,1803,a-n-A-C-F
39700619,2048,a-n-A-C-F-m
39691779,2131,a-n-A-C-F-m
39754237,1896,a-n-A-C-F-m
39793405,1824,a-n-A-C-F-m
39767781,1920,a-n-A-C-F
39727800,2219,a-n-A-C-F-m
39789966,1927,a-n-A-C-F
39778875,2148,a-n-A-C-F
39668756,2005,a-n-A-C-F-m
39785111,2119,a-n-A-C-F-m
39721792,2021,a-n-A-C-F-m
39687319,2187,a-n-A-C-F-m
39682836,1943,a-n-A-C-F-m
39665162,1964,a-n-A-C-F-m
39786555,2099,a-n-A-C-F-m
39758411,2220,a-n-A-C-F-m
39725715,1944,a-n-A-C-F-m
39766689,1924,a-n-A-C-F-m
39694767,2107,a-n-A-C-F-m
39794121,2142,a-n-A-C-F-m
39725366,1861,a-n-A-C-F-m
39773202,2070,a-n-A-C-F-m
39675322,2064,a-n-A-C-F-m
39666636,1875,a-n-A-C-F-m
39723913,1861,a-n-A-C-F-m
39703331,2048,a-n-A-C-F-m
39773576,1916,a-n-A-C-F-m
39693041,2103,a-n-A-C-F-m
39794421,1915,a-n-A-C-F-m
39763397,2228,a-n-A-C-F-m
39775976,2025,a-n-A-C-F
39727410,1879,a-n-A-C-F-m
39786268,1798,a-n-A-C-F-m
39801175,2142,a-n-A-C-F-m
39791823,1970,a-n-A-C-F-m
39658966,2156,a-n-A-C-F-m
39694906,1811,a-n-A-C-F-m
39688560,1811,a-n-A-C-F-m
39659901,2135,a-n-A-C-F-m
39804853,1851,a-n-A-C-F-m
39722018,1944,a-n-A-C-F-m
39683582,1851,a-n-A-C-F-m
39757200,2220,a-n-A-C-F-m
39781968,2096,a-n-A-C-F-m
39664366,2005,a-n-A-C-F-m
39790578,1818,a-n-A-C-F-m
39758778,1945,a-n-A-C-F-m
39733137,2221,a-n-A-C-F-m
39680216,2184,a-n-A-C-F-m
39759146,1880,a-n-A-C-F-m
39722641,1998,a-n-A-C-F-m
39742546,1847,a-n-A-C-F-m
39693617,1811,a-n-A-C-F-m
39657028,1935,a-n-A-C-F-m
39677494,2184,a-n-A-C-F-m
39792019,2214,a-n-A-C-F-m
39788699,1886,a-n-A-C-F-m
39693351,2107,a-n-A-C-F-m
39772416,2014,a-n-A-C-F-m
39792835,1824,a-n-A-C-F-m
39716277,1948,a-n-A-C-F-m
39706869,2218,a-n-A-C-F-m
39730121,1819,a-n-A-C-F-m
39765718,2022,a-n-A-C-F-m
39763335,2009,a-n-A-C-F-m
39771861,1989,a-n-A-C-F-m
39779024,2095,a-n-A-C-F-m
39774985,2063,a-n-A-C-F-m
39780239,1963,a-n-A-C-F-m
39796914,2226,a-n-A-C-F-m
39727379,1819,a-n-A-C-F-m
39705850,2085,a-n-A-C-F
39697813,1836,a-n-A-C-F-m
39777735,2146,a-n-A-C-F-m
39664152,1841,a-n-A-C-F-m
39707069,2112,a-n-A-C-F-m
39707619,1795,a-n-A-C-F-m
39793135,1820,a-n-A-C-F-m
39735080,1847,a-n-A-C-F-m
39667612,2033,a-n-A-C-F-m
39710717,1903,a-n-A-C-F-m
39686236,1811,a-n-A-C-F-m
39664666,1799,a-n-A-C-F-m
39789407,2140,a-n-A-C-F
39713820,2118,a-n-A-C-F-m
39687875,1811,a-n-A-C-F-m
39700081,2048,a-n-A-C-F-m
39795820,2231,a-n-A-C-F-m
39747181,1894,a-n-A-C-F-m
39707026,2037,a-n-A-C-F-m
39783708,1962,a-n-A-C-F-m
39792983,2226,a-n-A-C-F-m
39779260,2004,a-n-A-C-F-m
39774360,2117,a-n-A-C-F-m
39659528,1830,a-n-A-C-F-m
39711768,2118,a-n-A-C-F-m
39738269,2232,a-n-A-C-F-m
39717584,2145,a-n-A-C-F-m
39733928,2219,a-n-A-C-F-m
39792175,2214,a-n-A-C-F-m
39731703,2221,a-n-A-C-F-m
39720978,2021,a-n-A-C-F-m
39707464,1795,a-n-A-C-F-m
39675257,2046,a-n-A-C-F-m
39725247,1944,a-n-A-C-F-m
39794612,1824,a-n-A-C-F-m
39761221,2094,a-n-A-C-F-m
39662262,1830,a-n-A-C-F-m
39716649,1948,a-n-A-C-F-m
39772033,2174,a-n-A-C-F
39759271,1894,a-n-A-C-F-m
39674800,2046,a-n-A-C-F-m
39762869,1959,a-n-A-C-F-m
39719781,2196,a-n-A-C-F-m
39707141,2217,a-n-A-C-F-m
39710375,1903,a-n-A-C-F-m
39769640,1942,a-n-A-C-F
39761787,1959,a-n-A-C-F-m
39664871,2005,a-n-A-C-F-m
39723592,1944,a-n-A-C-F-m
39680391,2046,a-n-A-C-F-m
39670786,2183,a-n-A-C-F-m
39786584,2099,a-n-A-C-F-m
39661877,2033,a-n-A-C-F-m
39662825,2208,a-n-A-C-F-m
39682215,1882,a-n-A-C-F-m
39794098,1915,a-n-A-C-F-m
39704865,2217,a-n-A-C-F-m
39753844,1894,a-n-A-C-F-m
39780877,1952,a-n-A-C-F-m
39763088,2127,a-n-A-C-F-m
39723414,1909,a-n-A-C-F-m
39671080,2064,a-n-A-C-F-m
39724055,1879,a-n-A-C-F-m
39691756,1811,a-n-A-C-F-m
39675910,2184,a-n-A-C-F-m
39685197,2103,a-n-A-C-F-m
39719162,2167,a-n-A-C-F-m
39692722,2107,a-n-A-C-F-m
39800731,2024,a-n-A-C-F-m
39783927,2069,a-n-A-C-F-m
39658323,2175,a-n-A-C-F-m
39720186,2167,a-n-A-C-F-m
39710606,2217,a-n-A-C-F-m
39780465,2091,a-n-A-C-F-m
39727288,2219,a-n-A-C-F-m
39677712,1943,a-n-A-C-F-m
39676390,2184,a-n-A-C-F-m
39687592,2103,a-n-A-C-F-m
39738937,1847,a-n-A-C-F-m
39771461,1928,a-n-A-C-F
39798407,2102,a-n-A-C-F-m
39735870,1847,a-n-A-C-F-m
39688707,2073,a-n-A-C-F-m
39657522,1830,a-n-A-C-F-m
39772363,2039,a-n-A-C-F
39681978,1943,a-n-A-C-F-m
39717550,1903,a-n-A-C-F-m
39665198,1946,a-n-A-C-F-m
39765682,2022,a-n-A-C-F-m
39781247,2191,a-n-A-C-F-m
39702053,2048,a-n-A-C-F-m
39683347,1995,a-n-A-C-F-m
39660174,1975,a-n-A-C-F-m
39804276,1971,a-n-A-C-F-m
39710723,1795,a-n-A-C-F-m
39775971,2025,a-n-A-C-F
39704533,2037,a-n-A-C-F-m
39788571,2031,a-n-A-C-F-m
39721845,2021,a-n-A-C-F-m
39671967,2046,a-n-A-C-F-m
39665410,2208,a-n-A-C-F-m
39725326,1879,a-n-A-C-F-m
39804734,1902,a-n-A-C-F-m
39769899,2120,a-n-A-C-F-m
39657778,2199,a-n-A-C-F-m
39661320,2135,a-n-A-C-F-m
39707930,2218,a-n-A-C-F-m
39720390,2021,a-n-A-C-F-m
39657716,2199,a-n-A-C-F-m
39704796,2118,a-n-A-C-F-m
39754308,2094,a-n-A-C-F-m
39743731,2220,a-n-A-C-F-m
39658231,2212,a-n-A-C-F-m
39763469,1914,a-n-A-C-F-m
39804260,2078,a-n-A-C-F-m
39723142,1861,a-n-A-C-F-m
39763078,2000,a-n-A-C-F-m
39796629,1820,a-n-A-C-F-m
39772769,1850,a-n-A-C-F
39772829,2190,a-n-A-C-F-m
39805088,2142,a-n-A-C-F-m
39706403,1795,a-n-A-C-F-m
39685762,2040,a-n-A-C-F-m
39724438,1861,a-n-A-C-F-m
39805911,1902,a-n-A-C-F-m
39696525,1965,a-n-A-C-F-m
39696536,1842,a-n-A-C-F-m
39732103,1819,a-n-A-C-F-m
39720530,1966,a-n-A-C-F-m
39686707,2151,a-n-A-C-F-m
39725394,1861,a-n-A-C-F-m
39776285,1884,a-n-A-C-F-m
39666375,2033,a-n-A-C-F-m
39657727,1830,a-n-A-C-F-m
39745908,2220,a-n-A-C-F-m
39688054,2103,a-n-A-C-F-m
39772224,1796,a-n-A-C-F-m
39726777,1879,a-n-A-C-F-m
39657372,2170,a-n-A-C-F
39794344,2062,a-n-A-C-F-m
39710122,2118,a-n-A-C-F-m
39808179,1824,a-n-A-C-F-m
39681956,1811,a-n-A-C-F-m
39771914,1989,a-n-A-C-F-m
39774147,1793,a-n-A-C-F-m
39668919,1946,a-n-A-C-F-m
39788094,1855,a-n-A-C-F
39721217,1879,a-n-A-C-F-m
39764696,2160,a-n-A-C-F
39668226,1964,a-n-A-C-F-m
39767337,1803,a-n-A-C-F
39691357,1811,a-n-A-C-F-m
39724113,1944,a-n-A-C-F-m
39704293,2112,a-n-A-C-F-m
39675044,2184,a-n-A-C-F-m
39684351,1943,a-n-A-C-F-m
39725274,1944,a-n-A-C-F-m
39659112,2199,a-n-A-C-F-m
39791349,1970,a-n-A-C-F-m
39733360,1819,a-n-A-C-F-m
39679102,2184,a-n-A-C-F-m
39804880,1824,a-n-A-C-F-m
39721341,2021,a-n-A-C-F-m
39670510,2210,a-n-A-C-F-m
39729811,2219,a-n-A-C-F-m
39802126,1820,a-n-A-C-F-m
39730159,2219,a-n-A-C-F-m
39725554,1944,a-n-A-C-F-m
39716670,1948,a-n-A-C-F-m
39725271,1861,a-n-A-C-F-m
39682834,2073,a-n-A-C-F-m
39666096,2005,a-n-A-C-F-m
39807733,2028,a-n-A-C-F-m
39685701,2073,a-n-A-C-F-m
39720569,1966,a-n-A-C-F-m
39771988,1989,a-n-A-C-F-m
39775480,1926,a-n-A-C-F-m
39771350,1928,a-n-A-C-F
39727323,1883,a-n-A-C-F-m
39772084,2003,a-n-A-C-F-m
39717944,1966,a-n-A-C-F-m
39721111,1998,a-n-A-C-F-m
39692653,2129,a-n-A-C-F-m
39726681,1879,a-n-A-C-F-m
39671739,1946,a-n-A-C-F-m
39727045,1879,a-n-A-C-F-m
39695870,2151,a-n-A-C-F-m
39705447,2177,a-n-A-C-F-m
39726151,1969,a-n-A-C-F-m
39658307,1868,a-n-A-C-F-m
39768843,1889,a-n-A-C-F-m
39761673,2094,a-n-A-C-F-m
39776179,2235,a-n-A-C-F-m
39722254,2172,a-n-A-C-F
39770174,2019,a-n-A-C-F
39767029,1789,a-n-A-C-F-m
39695606,2016,a-n-A-C-F-m
39739534,1847,a-n-A-C-F-m
39659794,1830,a-n-A-C-F-m
39706046,2118,a-n-A-C-F-m
39708027,2145,a-n-A-C-F-m
39695776,1842,a-n-A-C-F-m
39682844,1943,a-n-A-C-F-m
39681715,1882,a-n-A-C-F-m
39771481,2050,a-n-A-C-F-m
39792570,1915,a-n-A-C-F-m
39769434,1865,a-n-A-C-F
39786679,2099,a-n-A-C-F-m
39793734,1903,a-n-A-C-F-m
39682664,1995,a-n-A-C-F-m
39782189,1809,a-n-A-C-F
39781030,1987,a-n-A-C-F
39661922,2005,a-n-A-C-F-m
39689435,2016,a-n-A-C-F-m
39722188,1861,a-n-A-C-F-m
39784777,2137,a-n-A-C-F-m
39659137,2135,a-n-A-C-F-m
39804407,1824,a-n-A-C-F-m
39733961,1847,a-n-A-C-F-m
39718168,1948,a-n-A-C-F-m
39804712,1820,a-n-A-C-F-m
39761269,2094,a-n-A-C-F-m
39658567,2133,a-n-A-C-F
39774167,1793,a-n-A-C-F-m
39684305,1811,a-n-A-C-F-m
39722772,1861,a-n-A-C-F-m
39767294,1803,a-n-A-C-F
39793703,2062,a-n-A-C-F-m
39673683,2184,a-n-A-C-F-m
39780862,1952,a-n-A-C-F-m
39791707,1970,a-n-A-C-F-m
39721001,2021,a-n-A-C-F-m
39666297,2208,a-n-A-C-F-m
39759547,2000,a-n-A-C-F-m
39775215,2121,a-n-A-C-F-m
39784217,1999,a-n-A-C-F-m
39733945,1978,a-n-A-C-F-m
39734288,1978,a-n-A-C-F-m
39721800,1998,a-n-A-C-F-m
39682414,2184,a-n-A-C-F-m
39679646,2046,a-n-A-C-F-m
39717452,1966,a-n-A-C-F-m
39683962,2187,a-n-A-C-F-m
39686978,2151,a-n-A-C-F-m
39720081,2021,a-n-A-C-F-m
39706034,2112,a-n-A-C-F-m
39705126,2217,a-n-A-C-F-m
39777430,2207,a-n-A-C-F
39664780,1799,a-n-A-C-F-m
39732161,2219,a-n-A-C-F-m
39772406,2068,a-n-A-C-F
39769915,1951,a-n-A-C-F-m
39788050,2045,a-n-A-C-F-m
39793860,1971,a-n-A-C-F-m
39772384,1796,a-n-A-C-F-m
39777816,2011,a-n-A-C-F
39660868,1799,a-n-A-C-F-m
39778021,2181,a-n-A-C-F-m
39767594,1837,a-n-A-C-F
39758780,1880,a-n-A-C-F-m
39673624,1943,a-n-A-C-F-m
39776997,2154,a-n-A-C-F
39790530,1818,a-n-A-C-F-m
39722454,1944,a-n-A-C-F-m
39658405,1830,a-n-A-C-F-m
39664713,2208,a-n-A-C-F-m
39773008,2044,a-n-A-C-F
39775776,1906,a-n-A-C-F-m
39764370,1913,a-n-A-C-F-m
39767432,2200,a-n-A-C-F-m
39671829,2183,a-n-A-C-F-m
39795408,2078,a-n-A-C-F-m
39680957,2046,a-n-A-C-F-m
39682573,2046,a-n-A-C-F-m
39657948,2199,a-n-A-C-F-m
39657128,1935,a-n-A-C-F-m
39737290,1978,a-n-A-C-F-m
39727110,1819,a-n-A-C-F-m
39769361,1865,a-n-A-C-F
39770487,2106,a-n-A-C-F-m
39771873,1989,a-n-A-C-F-m
39763296,1959,a-n-A-C-F-m
39763509,2009,a-n-A-C-F-m
39804486,1971,a-n-A-C-F-m
39674424,1964,a-n-A-C-F-m
39794723,2142,a-n-A-C-F-m
39675240,1882,a-n-A-C-F-m
39779710,1865,a-n-A-C-F
39786852,2047,a-n-A-C-F-m
39669722,1964,a-n-A-C-F-m
39656961,2212,a-n-A-C-F-m
39659654,1799,a-n-A-C-F-m
39707216,2217,a-n-A-C-F-m
39767360,1863,a-n-A-C-F-m
39719067,1998,a-n-A-C-F-m
39661813,2033,a-n-A-C-F-m
39785619,1873,a-n-A-C-F-m
39735271,1819,a-n-A-C-F-m
39700407,2177,a-n-A-C-F-m
39717020,2169,a-n-A-C-F-m
39705646,1795,a-n-A-C-F-m
39735013,1819,a-n-A-C-F-m
39714940,2118,a-n-A-C-F-m
39720747,1966,a-n-A-C-F-m
39795310,2142,a-n-A-C-F-m
39785515,2185,a-n-A-C-F-m
39709843,2074,a-n-A-C-F
39733239,2219,a-n-A-C-F-m
39763504,2094,a-n-A-C-F-m
39779031,2095,a-n-A-C-F-m
39678171,2184,a-n-A-C-F-m
39658854,2199,a-n-A-C-F-m
39783847,2069,a-n-A-C-F-m
39685060,2103,a-n-A-C-F-m
39716882,2012,a-n-A-C-F-m
39718898,1998,a-n-A-C-F-m
39780574,2091,a-n-A-C-F-m
39732223,2219,a-n-A-C-F-m
39696139,2048,a-n-A-C-F-m
39714550,2118,a-n-A-C-F-m
39726439,1861,a-n-A-C-F-m
39705489,2218,a-n-A-C-F-m
39733272,1847,a-n-A-C-F-m
39725111,1861,a-n-A-C-F-m
39753847,1959,a-n-A-C-F-m
39793441,1824,a-n-A-C-F-m
39798215,2226,a-n-A-C-F-m
39739173,2220,a-n-A-C-F-m
39787307,2093,a-n-A-C-F-m
39670408,2183,a-n-A-C-F-m
39714704,1948,a-n-A-C-F-m
39714660,2118,a-n-A-C-F-m
39715322,1948,a-n-A-C-F-m
39664044,2208,a-n-A-C-F-m
39803916,1971,a-n-A-C-F-m
39766726,1924,a-n-A-C-F-m
39678574,1882,a-n-A-C-F-m
39774966,1848,a-n-A-C-F-m
39767374,2152,a-n-A-C-F
39710878,2118,a-n-A-C-F-m
39781037,2191,a-n-A-C-F-m
39756924,1945,a-n-A-C-F-m
39772155,1796,a-n-A-C-F-m
39754216,1894,a-n-A-C-F-m
39785636,1873,a-n-A-C-F-m
39702427,2048,a-n-A-C-F-m
39691228,1811,a-n-A-C-F-m
39668952,2033,a-n-A-C-F-m
39771467,2130,a-n-A-C-F
39763829,2148,a-n-A-C-F
39762527,2094,a-n-A-C-F-m
39660179,2208,a-n-A-C-F-m
39660726,1799,a-n-A-C-F-m
39658226,1935,a-n-A-C-F-m
39791912,2214,a-n-A-C-F-m
39705882,2177,a-n-A-C-F-m
39776099,2025,a-n-A-C-F
39784213,2101,a-n-A-C-F-m
39777852,1933,a-n-A-C-F
39666205,1964,a-n-A-C-F-m
39776246,2025,a-n-A-C-F
39738519,2220,a-n-A-C-F-m
39735385,1978,a-n-A-C-F-m
39689061,2151,a-n-A-C-F-m
39661434,2133,a-n-A-C-F
39732816,2219,a-n-A-C-F-m
39770314,2164,a-n-A-C-F-m
39670656,2064,a-n-A-C-F-m
39723044,1944,a-n-A-C-F-m
39689690,1811,a-n-A-C-F-m
39660928,2135,a-n-A-C-F-m
39702757,1825,a-n-A-C-F-m
39677415,1943,a-n-A-C-F-m
39700594,2112,a-n-A-C-F-m
39797695,2226,a-n-A-C-F-m
39795624,1971,a-n-A-C-F-m
39781471,2051,a-n-A-C-F
39684603,1918,a-n-A-C-F-m
39794010,2226,a-n-A-C-F-m
39703697,1795,a-n-A-C-F-m
39673285,2183,a-n-A-C-F-m
39733387,2219,a-n-A-C-F-m
39693947,2107,a-n-A-C-F-m
39667385,1964,a-n-A-C-F-m
39720779,2021,a-n-A-C-F-m
39761777,2094,a-n-A-C-F-m
39776940,2141,a-n-A-C-F
