id,source_id,cot_type,how
39658272,1935,a-n-A-C-F-m,m-g
39657453,1828,a-n-A-C-F,m-g
39657098,2212,a-n-A-C-F-m,m-g
39657230,1830,a-n-A-C-F-m,m-g
39657967,1830,a-n-A-C-F-m,m-g
39657301,1830,a-n-A-C-F-m,m-g
39658317,1830,a-n-A-C-F-m,m-g
39657117,1830,a-n-A-C-F-m,m-g
39657353,1935,a-n-A-C-F-m,m-g
39657412,2199,a-n-A-C-F-m,m-g
39657462,1935,a-n-A-C-F-m,m-g
39656897,1935,a-n-A-C-F-m,m-g
39657510,1830,a-n-A-C-F-m,m-g
39658109,1830,a-n-A-C-F-m,m-g
39658551,1935,a-n-A-C-F-m,m-g
39657909,1935,a-n-A-C-F-m,m-g
39657915,1935,a-n-A-C-F-m,m-g
39657304,1935,a-n-A-C-F-m,m-g
39657228,1830,a-n-A-C-F-m,m-g
39657805,2135,a-n-A-C-F-m,m-g
39658331,2156,a-n-A-C-F-m,m-g
39658342,1935,a-n-A-C-F-m,m-g
39657894,2199,a-n-A-C-F-m,m-g
39657138,1830,a-n-A-C-F-m,m-g
39658429,1935,a-n-A-C-F-m,m-g
39657646,2199,a-n-A-C-F-m,m-g
39657821,2199,a-n-A-C-F-m,m-g
39658341,1935,a-n-A-C-F-m,m-g
39658412,2135,a-n-A-C-F-m,m-g
39658060,1830,a-n-A-C-F-m,m-g
39657944,2199,a-n-A-C-F-m,m-g
39657105,1935,a-n-A-C-F-m,m-g
39657429,2199,a-n-A-C-F-m,m-g
39658161,1830,a-n-A-C-F-m,m-g
39658176,2170,a-n-A-C-F,m-g
39658449,2199,a-n-A-C-F-m,m-g
39658244,2170,a-n-A-C-F,m-g
39658396,1935,a-n-A-C-F-m,m-g
39658294,2156,a-n-A-C-F-m,m-g
39658203,1935,a-n-A-C-F-m,m-g
39657848,1935,a-n-A-C-F-m,m-g
39657753,1935,a-n-A-C-F-m,m-g
39658138,2199,a-n-A-C-F-m,m-g
39657219,2073,a-n-A-C-F-m,m-g
39657807,2135,a-n-A-C-F-m,m-g
39658064,1935,a-n-A-C-F-m,m-g
39656995,2199,a-n-A-C-F-m,m-g
39658467,2199,a-n-A-C-F-m,m-g
39657430,2199,a-n-A-C-F-m,m-g
39657399,1830,a-n-A-C-F-m,m-g
39657584,1830,a-n-A-C-F-m,m-g
39657929,1935,a-n-A-C-F-m,m-g
39658289,1830,a-n-A-C-F-m,m-g
39658422,2135,a-n-A-C-F-m,m-g
39657130,1830,a-n-A-C-F-m,m-g
39658334,1935,a-n-A-C-F-m,m-g
39657089,2199,a-n-A-C-F-m,m-g
39658401,1935,a-n-A-C-F-m,m-g
39657405,1830,a-n-A-C-F-m,m-g
39657436,1935,a-n-A-C-F-m,m-g
39656939,1935,a-n-A-C-F-m,m-g
39658201,2199,a-n-A-C-F-m,m-g
39657561,2135,a-n-A-C-F-m,m-g
39658505,2135,a-n-A-C-F-m,m-g
39658273,2156,a-n-A-C-F-m,m-g
39658016,2199,a-n-A-C-F-m,m-g
39657180,2170,a-n-A-C-F,m-g
39657473,1830,a-n-A-C-F-m,m-g
39657028,1935,a-n-A-C-F-m,m-g
39657335,1830,a-n-A-C-F-m,m-g
39657121,2057,a-n-A-C-F-m,m-g
39658313,1935,a-n-A-C-F-m,m-g
39656962,2170,a-n-A-C-F,m-g
39657085,2199,a-n-A-C-F-m,m-g
39657343,1830,a-n-A-C-F-m,m-g
39657124,1935,a-n-A-C-F-m,m-g
39657149,2156,a-n-A-C-F-m,m-g
39658018,2199,a-n-A-C-F-m,m-g
39658241,1935,a-n-A-C-F-m,m-g
39658100,2156,a-n-A-C-F-m,m-g
39657539,1830,a-n-A-C-F-m,m-g
39657674,2199,a-n-A-C-F-m,m-g
39657171,1830,a-n-A-C-F-m,m-g
39657618,1830,a-n-A-C-F-m,m-g
39658048,1830,a-n-A-C-F-m,m-g
39657867,1935,a-n-A-C-F-m,m-g
39656914,2212,a-n-A-C-F-m,m-g
39657749,1830,a-n-A-C-F-m,m-g
39657685,1935,a-n-A-C-F-m,m-g
39658194,1830,a-n-A-C-F-m,m-g
39657973,2199,a-n-A-C-F-m,m-g
39657643,2199,a-n-A-C-F-m,m-g
39657222,2199,a-n-A-C-F-m,m-g
39658119,2199,a-n-A-C-F-m,m-g
39657227,1830,a-n-A-C-F-m,m-g
39657852,2199,a-n-A-C-F-m,m-g
39657535,1935,a-n-A-C-F-m,m-g
39657994,2199,a-n-A-C-F-m,m-g
39658234,2199,a-n-A-C-F-m,m-g
39657559,2199,a-n-A-C-F-m,m-g
39658479,1830,a-n-A-C-F-m,m-g
39657520,1830,a-n-A-C-F-m,m-g
39657733,2199,a-n-A-C-F-m,m-g
39657772,1935,a-n-A-C-F-m,m-g
39658391,1830,a-n-A-C-F-m,m-g
39657864,1935,a-n-A-C-F-m,m-g
39657345,2057,a-n-A-C-F-m,m-g
39657811,1830,a-n-A-C-F-m,m-g
39658373,2135,a-n-A-C-F-m,m-g
39658392,1830,a-n-A-C-F-m,m-g
39657369,1830,a-n-A-C-F-m,m-g
39657580,2199,a-n-A-C-F-m,m-g
39657549,2199,a-n-A-C-F-m,m-g
39658529,1935,a-n-A-C-F-m,m-g
39657065,1935,a-n-A-C-F-m,m-g
39658437,2156,a-n-A-C-F-m,m-g
39657060,2170,a-n-A-C-F,m-g
39657922,2199,a-n-A-C-F-m,m-g
39657259,2212,a-n-A-C-F-m,m-g
39657469,1828,a-n-A-C-F,m-g
39657120,2199,a-n-A-C-F-m,m-g
39657679,2199,a-n-A-C-F-m,m-g
39657933,2199,a-n-A-C-F-m,m-g
39658363,1830,a-n-A-C-F-m,m-g
39657006,2199,a-n-A-C-F-m,m-g
39657785,1830,a-n-A-C-F-m,m-g
39657327,2057,a-n-A-C-F-m,m-g
39657176,2199,a-n-A-C-F-m,m-g
39658011,1830,a-n-A-C-F-m,m-g
39657810,1935,a-n-A-C-F-m,m-g
39658263,1830,a-n-A-C-F-m,m-g
39657131,2212,a-n-A-C-F-m,m-g
39658535,1935,a-n-A-C-F-m,m-g
39656945,2199,a-n-A-C-F-m,m-g
39658180,2199,a-n-A-C-F-m,m-g
39657833,2135,a-n-A-C-F-m,m-g
39656987,2170,a-n-A-C-F,m-g
39657125,2199,a-n-A-C-F-m,m-g
39657766,2212,a-n-A-C-F-m,m-g
39658126,1935,a-n-A-C-F-m,m-g
39656928,1830,a-n-A-C-F-m,m-g
39657198,2199,a-n-A-C-F-m,m-g
39658092,2199,a-n-A-C-F-m,m-g
39657563,1935,a-n-A-C-F-m,m-g
39656955,2199,a-n-A-C-F-m,m-g
39656922,2212,a-n-A-C-F-m,m-g
39657027,1830,a-n-A-C-F-m,m-g
39657794,2199,a-n-A-C-F-m,m-g
39658527,2156,a-n-A-C-F-m,m-g
39657365,1935,a-n-A-C-F-m,m-g
39657802,2199,a-n-A-C-F-m,m-g
39657823,2199,a-n-A-C-F-m,m-g
39657266,1830,a-n-A-C-F-m,m-g
39657912,2199,a-n-A-C-F-m,m-g
39658103,1935,a-n-A-C-F-m,m-g
39657178,2199,a-n-A-C-F-m,m-g
39657013,2212,a-n-A-C-F-m,m-g
39657381,1935,a-n-A-C-F-m,m-g
39657906,1935,a-n-A-C-F-m,m-g
39658209,2199,a-n-A-C-F-m,m-g
39658298,1935,a-n-A-C-F-m,m-g
39657328,1830,a-n-A-C-F-m,m-g
39656951,2199,a-n-A-C-F-m,m-g
39657233,1935,a-n-A-C-F-m,m-g
39657358,1935,a-n-A-C-F-m,m-g
39657320,2057,a-n-A-C-F-m,m-g
39657644,1935,a-n-A-C-F-m,m-g
39657738,2156,a-n-A-C-F-m,m-g
39657190,2199,a-n-A-C-F-m,m-g
39658195,1830,a-n-A-C-F-m,m-g
39657615,1793,a-n-A-C-F-m,m-g
39658333,1935,a-n-A-C-F-m,m-g
39658269,2199,a-n-A-C-F-m,m-g
39658186,1830,a-n-A-C-F-m,m-g
39658314,1935,a-n-A-C-F-m,m-g
39657157,1830,a-n-A-C-F-m,m-g
39657632,2170,a-n-A-C-F,m-g
39657445,2199,a-n-A-C-F-m,m-g
39658511,2199,a-n-A-C-F-m,m-g
39657196,1935,a-n-A-C-F-m,m-g
39656977,1830,a-n-A-C-F-m,m-g
39658351,2199,a-n-A-C-F-m,m-g
39657250,2212,a-n-A-C-F-m,m-g
39657069,2199,a-n-A-C-F-m,m-g
39657983,2199,a-n-A-C-F-m,m-g
39657484,1830,a-n-A-C-F-m,m-g
39658178,1935,a-n-A-C-F-m,m-g
39657294,2057,a-n-A-C-F-m,m-g
39658143,2199,a-n-A-C-F-m,m-g
39658538,1830,a-n-A-C-F-m,m-g
39658300,1935,a-n-A-C-F-m,m-g
39658146,2199,a-n-A-C-F-m,m-g
39658537,2156,a-n-A-C-F-m,m-g
39658431,1830,a-n-A-C-F-m,m-g
39656985,2199,a-n-A-C-F-m,m-g
39658041,1935,a-n-A-C-F-m,m-g
39658250,2212,a-n-A-C-F-m,m-g
39658297,1935,a-n-A-C-F-m,m-g
39657695,2199,a-n-A-C-F-m,m-g
39658503,1935,a-n-A-C-F-m,m-g
39658207,1830,a-n-A-C-F-m,m-g
39657386,1935,a-n-A-C-F-m,m-g
39658414,1830,a-n-A-C-F-m,m-g
39658484,2199,a-n-A-C-F-m,m-g
39656964,2199,a-n-A-C-F-m,m-g
39658217,2212,a-n-A-C-F-m,m-g
39658153,1935,a-n-A-C-F-m,m-g
39657128,1935,a-n-A-C-F-m,m-g
39657471,1935,a-n-A-C-F-m,m-g
39658240,2212,a-n-A-C-F-m,m-g
39656999,1830,a-n-A-C-F-m,m-g
39658070,2199,a-n-A-C-F-m,m-g
39656934,1830,a-n-A-C-F-m,m-g
39658319,1830,a-n-A-C-F-m,m-g
39657761,2057,a-n-A-C-F-m,m-g
39658328,1935,a-n-A-C-F-m,m-g
39658286,2199,a-n-A-C-F-m,m-g
39658130,1935,a-n-A-C-F-m,m-g
39657684,2199,a-n-A-C-F-m,m-g
39658171,2158,a-n-A-C-F-m,m-g
39657687,1935,a-n-A-C-F-m,m-g
39656904,1830,a-n-A-C-F-m,m-g
39657034,2199,a-n-A-C-F-m,m-g
39656890,2199,a-n-A-C-F-m,m-g
39658358,2199,a-n-A-C-F-m,m-g
39657410,2199,a-n-A-C-F-m,m-g
39658228,1830,a-n-A-C-F-m,m-g
39657970,2199,a-n-A-C-F-m,m-g
39657082,2212,a-n-A-C-F-m,m-g
39658235,2199,a-n-A-C-F-m,m-g
39657226,1793,a-n-A-C-F-m,m-g
39657783,1830,a-n-A-C-F-m,m-g
39658295,1830,a-n-A-C-F-m,m-g
39657654,2199,a-n-A-C-F-m,m-g
39658336,1935,a-n-A-C-F-m,m-g
39658151,1935,a-n-A-C-F-m,m-g
39657070,1830,a-n-A-C-F-m,m-g
39657213,1830,a-n-A-C-F-m,m-g
39657726,2212,a-n-A-C-F-m,m-g
39658097,1830,a-n-A-C-F-m,m-g
39657045,2057,a-n-A-C-F-m,m-g
39657409,2199,a-n-A-C-F-m,m-g
39656992,2212,a-n-A-C-F-m,m-g
39658053,1830,a-n-A-C-F-m,m-g
39658257,2199,a-n-A-C-F-m,m-g
39658480,1935,a-n-A-C-F-m,m-g
39658236,1828,a-n-A-C-F,m-g
39658523,1830,a-n-A-C-F-m,m-g
39657194,1935,a-n-A-C-F-m,m-g
39657030,2199,a-n-A-C-F-m,m-g
39657325,1935,a-n-A-C-F-m,m-g
39657621,1935,a-n-A-C-F-m,m-g
39657877,1935,a-n-A-C-F-m,m-g
39658357,2135,a-n-A-C-F-m,m-g
39657517,1830,a-n-A-C-F-m,m-g
39657930,1828,a-n-A-C-F,m-g
39657871,1830,a-n-A-C-F-m,m-g
39657091,1830,a-n-A-C-F-m,m-g
39657144,1830,a-n-A-C-F-m,m-g
39658112,2199,a-n-A-C-F-m,m-g
39657883,2135,a-n-A-C-F-m,m-g
39658047,1830,a-n-A-C-F-m,m-g
39657246,1935,a-n-A-C-F-m,m-g
39658068,2199,a-n-A-C-F-m,m-g
39657318,2057,a-n-A-C-F-m,m-g
39657054,2199,a-n-A-C-F-m,m-g
39657774,2199,a-n-A-C-F-m,m-g
39657489,1935,a-n-A-C-F-m,m-g
39658215,2199,a-n-A-C-F-m,m-g
39657211,2199,a-n-A-C-F-m,m-g
39657218,1830,a-n-A-C-F-m,m-g
39657224,1830,a-n-A-C-F-m,m-g
39657147,2170,a-n-A-C-F,m-g
39657423,1935,a-n-A-C-F-m,m-g
39656954,2212,a-n-A-C-F-m,m-g
39657499,1830,a-n-A-C-F-m,m-g
39658307,1868,a-n-A-C-F-m,m-g
39658190,2199,a-n-A-C-F-m,m-g
39657276,1830,a-n-A-C-F-m,m-g
39657705,2199,a-n-A-C-F-m,m-g
39657557,1935,a-n-A-C-F-m,m-g
39657961,1830,a-n-A-C-F-m,m-g
39658152,1830,a-n-A-C-F-m,m-g
39657748,2199,a-n-A-C-F-m,m-g
39657941,2199,a-n-A-C-F-m,m-g
39657217,1793,a-n-A-C-F-m,m-g
39657404,1935,a-n-A-C-F-m,m-g
39657669,2170,a-n-A-C-F,m-g
39658237,1830,a-n-A-C-F-m,m-g
39657605,2199,a-n-A-C-F-m,m-g
39657680,2199,a-n-A-C-F-m,m-g
39656981,1830,a-n-A-C-F-m,m-g
39658249,2199,a-n-A-C-F-m,m-g
39658293,2199,a-n-A-C-F-m,m-g
39657071,2199,a-n-A-C-F-m,m-g
39657625,2199,a-n-A-C-F-m,m-g
39657756,1830,a-n-A-C-F-m,m-g
39658489,1935,a-n-A-C-F-m,m-g
39658390,1830,a-n-A-C-F-m,m-g
39657902,2199,a-n-A-C-F-m,m-g
39657439,2199,a-n-A-C-F-m,m-g
39657986,1830,a-n-A-C-F-m,m-g
39658059,2199,a-n-A-C-F-m,m-g
39657509,1830,a-n-A-C-F-m,m-g
39658114,2199,a-n-A-C-F-m,m-g
39657010,2199,a-n-A-C-F-m,m-g
39657505,2199,a-n-A-C-F-m,m-g
39657841,1793,a-n-A-C-F-m,m-g
39657588,1830,a-n-A-C-F-m,m-g
39657062,1830,a-n-A-C-F-m,m-g
39658493,1935,a-n-A-C-F-m,m-g
39656933,1935,a-n-A-C-F-m,m-g
39657765,1830,a-n-A-C-F-m,m-g
39656976,1935,a-n-A-C-F-m,m-g
39657628,2199,a-n-A-C-F-m,m-g
39657326,2199,a-n-A-C-F-m,m-g
39657258,1935,a-n-A-C-F-m,m-g
39658220,1935,a-n-A-C-F-m,m-g
39657133,1935,a-n-A-C-F-m,m-g
39657385,1935,a-n-A-C-F-m,m-g
39657175,2199,a-n-A-C-F-m,m-g
39657586,1935,a-n-A-C-F-m,m-g
39658052,1935,a-n-A-C-F-m,m-g
39657260,2156,a-n-A-C-F-m,m-g
39656994,2212,a-n-A-C-F-m,m-g
39658350,2199,a-n-A-C-F-m,m-g
39657262,1793,a-n-A-C-F-m,m-g
39657879,2199,a-n-A-C-F-m,m-g
39657075,1935,a-n-A-C-F-m,m-g
39657166,2199,a-n-A-C-F-m,m-g
39658518,2199,a-n-A-C-F-m,m-g
39658407,1830,a-n-A-C-F-m,m-g
39658027,2199,a-n-A-C-F-m,m-g
39658183,1830,a-n-A-C-F-m,m-g
39657953,1935,a-n-A-C-F-m,m-g
39658046,1830,a-n-A-C-F-m,m-g
39657514,1935,a-n-A-C-F-m,m-g
39656961,2212,a-n-A-C-F-m,m-g
39657635,1935,a-n-A-C-F-m,m-g
39656989,1935,a-n-A-C-F-m,m-g
39658553,2212,a-n-A-C-F-m,m-g
39657114,1830,a-n-A-C-F-m,m-g
39657309,2057,a-n-A-C-F-m,m-g
39657614,1935,a-n-A-C-F-m,m-g
39657456,2199,a-n-A-C-F-m,m-g
39657601,1828,a-n-A-C-F,m-g
39657592,1830,a-n-A-C-F-m,m-g
39657297,1830,a-n-A-C-F-m,m-g
39657486,1935,a-n-A-C-F-m,m-g
39658445,2156,a-n-A-C-F-m,m-g
39657012,2199,a-n-A-C-F-m,m-g
39657142,2156,a-n-A-C-F-m,m-g
39656963,2212,a-n-A-C-F-m,m-g
39656982,2199,a-n-A-C-F-m,m-g
39657839,1830,a-n-A-C-F-m,m-g
39658266,1935,a-n-A-C-F-m,m-g
39657465,1830,a-n-A-C-F-m,m-g
39657936,1935,a-n-A-C-F-m,m-g
39657608,2199,a-n-A-C-F-m,m-g
39657044,2199,a-n-A-C-F-m,m-g
39657083,1830,a-n-A-C-F-m,m-g
39657696,1935,a-n-A-C-F-m,m-g
39657597,1935,a-n-A-C-F-m,m-g
39657693,1830,a-n-A-C-F-m,m-g
39657787,1935,a-n-A-C-F-m,m-g
39656993,2199,a-n-A-C-F-m,m-g
39658177,1830,a-n-A-C-F-m,m-g
39657094,1935,a-n-A-C-F-m,m-g
39657278,1830,a-n-A-C-F-m,m-g
39657622,1830,a-n-A-C-F-m,m-g
39657617,1935,a-n-A-C-F-m,m-g
39658090,1830,a-n-A-C-F-m,m-g
39657212,2199,a-n-A-C-F-m,m-g
39657146,1935,a-n-A-C-F-m,m-g
39658210,1830,a-n-A-C-F-m,m-g
39658051,1935,a-n-A-C-F-m,m-g
39658378,2135,a-n-A-C-F-m,m-g
39658419,1935,a-n-A-C-F-m,m-g
39657543,1830,a-n-A-C-F-m,m-g
39657786,2199,a-n-A-C-F-m,m-g
39658066,1830,a-n-A-C-F-m,m-g
39657670,2199,a-n-A-C-F-m,m-g
39657154,2199,a-n-A-C-F-m,m-g
39657072,2199,a-n-A-C-F-m,m-g
39656991,2199,a-n-A-C-F-m,m-g
39656915,2212,a-n-A-C-F-m,m-g
39658284,2156,a-n-A-C-F-m,m-g
39658452,1830,a-n-A-C-F-m,m-g
39657344,1935,a-n-A-C-F-m,m-g
39657306,2199,a-n-A-C-F-m,m-g
39657048,2057,a-n-A-C-F-m,m-g
39658206,1830,a-n-A-C-F-m,m-g
39657448,2199,a-n-A-C-F-m,m-g
39658423,2199,a-n-A-C-F-m,m-g
39657590,2199,a-n-A-C-F-m,m-g
39658542,1935,a-n-A-C-F-m,m-g
39658270,2199,a-n-A-C-F-m,m-g
39657569,2199,a-n-A-C-F-m,m-g
39658369,1935,a-n-A-C-F-m,m-g
39657889,1935,a-n-A-C-F-m,m-g
39657830,1830,a-n-A-C-F-m,m-g
39657671,2199,a-n-A-C-F-m,m-g
39657177,2199,a-n-A-C-F-m,m-g
39656899,2199,a-n-A-C-F-m,m-g
39658268,2199,a-n-A-C-F-m,m-g
39658259,2199,a-n-A-C-F-m,m-g
39658468,1830,a-n-A-C-F-m,m-g
39657302,2057,a-n-A-C-F-m,m-g
39657339,1830,a-n-A-C-F-m,m-g
39658115,1828,a-n-A-C-F,m-g
39657664,1830,a-n-A-C-F-m,m-g
39658125,1830,a-n-A-C-F-m,m-g
39657942,2199,a-n-A-C-F-m,m-g
39657739,1935,a-n-A-C-F-m,m-g
39658399,1868,a-n-A-C-F-m,m-g
39657577,2199,a-n-A-C-F-m,m-g
39657427,2199,a-n-A-C-F-m,m-g
