id,source_id,cot_type,how
39707075,2217,a-n-A-C-F-m,m-g
39800467,2178,a-n-A-C-F-m,m-g
39723677,2021,a-n-A-C-F-m,m-g
39731836,2219,a-n-A-C-F-m,m-g
39684513,2103,a-n-A-C-F-m,m-g
39780941,1800,a-n-A-C-F,m-g
39727025,2144,a-n-A-C-F-m,m-g
39779372,2004,a-n-A-C-F-m,m-g
39729699,2211,a-n-A-C-F-m,m-g
39665091,2005,a-n-A-C-F-m,m-g
39771838,1869,a-n-A-C-F,m-g
39771566,1928,a-n-A-C-F,m-g
39786037,1891,a-n-A-C-F-m,m-g
39769688,1951,a-n-A-C-F-m,m-g
39721153,1879,a-n-A-C-F-m,m-g
39791020,1810,a-n-A-C-F-s,m-g
39666671,1875,a-n-A-C-F-m,m-g
39731612,2211,a-n-A-C-F-m,m-g
39771992,1961,a-n-A-C-F-m,m-g
39661641,2005,a-n-A-C-F-m,m-g
39685196,1851,a-n-A-C-F-m,m-g
39764018,1913,a-n-A-C-F-m,m-g
39793243,2147,a-n-A-C-F-m,m-g
39720393,2167,a-n-A-C-F-m,m-g
39760563,1959,a-n-A-C-F-m,m-g
39717877,2167,a-n-A-C-F-m,m-g
39659280,1935,a-n-A-C-F-m,m-g
39684007,1943,a-n-A-C-F-m,m-g
39772952,2190,a-n-A-C-F-m,m-g
39719263,1998,a-n-A-C-F-m,m-g
39698446,2112,a-n-A-C-F-m,m-g
39755681,1894,a-n-A-C-F-m,m-g
39788797,1886,a-n-A-C-F-m,m-g
39672324,2184,a-n-A-C-F-m,m-g
39682060,1851,a-n-A-C-F-m,m-g
39704957,2112,a-n-A-C-F-m,m-g
39772910,2190,a-n-A-C-F-m,m-g
39784645,1974,a-n-A-C-F-m,m-g
39676974,2184,a-n-A-C-F-m,m-g
39731685,1819,a-n-A-C-F-m,m-g
39736203,1847,a-n-A-C-F-m,m-g
39777649,2146,a-n-A-C-F-m,m-g
39691708,2103,a-n-A-C-F-m,m-g
39666952,1964,a-n-A-C-F-m,m-g
39721902,1953,a-n-A-C-F,m-g
39706355,2118,a-n-A-C-F-m,m-g
39661928,2199,a-n-A-C-F-m,m-g
39660921,2208,a-n-A-C-F-m,m-g
39792183,2214,a-n-A-C-F-m,m-g
39683218,2103,a-n-A-C-F-m,m-g
39728353,1861,a-n-A-C-F-m,m-g
39679958,1943,a-n-A-C-F-m,m-g
39661109,2199,a-n-A-C-F-m,m-g
39758962,2000,a-n-A-C-F-m,m-g
39805332,2231,a-n-A-C-F-m,m-g
39765663,1933,a-n-A-C-F,m-g
39710037,2118,a-n-A-C-F-m,m-g
39697234,1836,a-n-A-C-F-m,m-g
39793917,1903,a-n-A-C-F-m,m-g
39755335,2094,a-n-A-C-F-m,m-g
39702570,2177,a-n-A-C-F-m,m-g
39669094,2046,a-n-A-C-F-m,m-g
39783367,2134,a-n-A-C-F-m,m-g
39671753,2046,a-n-A-C-F-m,m-g
39793763,1824,a-n-A-C-F-m,m-g
39772163,1796,a-n-A-C-F-m,m-g
39721558,1998,a-n-A-C-F-m,m-g
39719689,1998,a-n-A-C-F-m,m-g
39705455,2177,a-n-A-C-F-m,m-g
39661362,2212,a-n-A-C-F-m,m-g
39764037,1913,a-n-A-C-F-m,m-g
39754002,1945,a-n-A-C-F-m,m-g
39787956,2045,a-n-A-C-F-m,m-g
39668044,1964,a-n-A-C-F-m,m-g
39713332,1948,a-n-A-C-F-m,m-g
39665246,2033,a-n-A-C-F-m,m-g
39717108,1948,a-n-A-C-F-m,m-g
39684703,1811,a-n-A-C-F-m,m-g
39692072,1965,a-n-A-C-F-m,m-g
39797195,2226,a-n-A-C-F-m,m-g
39710870,2118,a-n-A-C-F-m,m-g
39714418,2180,a-n-A-C-F-m,m-g
39680769,2184,a-n-A-C-F-m,m-g
39709589,1795,a-n-A-C-F-m,m-g
39664416,2033,a-n-A-C-F-m,m-g
39728633,2219,a-n-A-C-F-m,m-g
39677261,2183,a-n-A-C-F-m,m-g
39770446,2108,a-n-A-C-F,m-g
39799365,1971,a-n-A-C-F-m,m-g
39716064,1795,a-n-A-C-F-m,m-g
39774479,2117,a-n-A-C-F-m,m-g
39676880,2210,a-n-A-C-F-m,m-g
39714652,2118,a-n-A-C-F-m,m-g
39687417,1811,a-n-A-C-F-m,m-g
39763657,2094,a-n-A-C-F-m,m-g
39701747,2048,a-n-A-C-F-m,m-g
39665857,1875,a-n-A-C-F-m,m-g
39763010,1945,a-n-A-C-F-m,m-g
39733630,1847,a-n-A-C-F-m,m-g
39732424,1819,a-n-A-C-F-m,m-g
39734943,2211,a-n-A-C-F-m,m-g
39690127,1836,a-n-A-C-F-m,m-g
39796644,2226,a-n-A-C-F-m,m-g
39761944,2094,a-n-A-C-F-m,m-g
39688804,2103,a-n-A-C-F-m,m-g
39774523,2063,a-n-A-C-F-m,m-g
39694242,1836,a-n-A-C-F-m,m-g
39659205,2199,a-n-A-C-F-m,m-g
39686919,2103,a-n-A-C-F-m,m-g
39664075,2208,a-n-A-C-F-m,m-g
39750863,2000,a-n-A-C-F-m,m-g
39712318,2058,a-n-A-C-F-m,m-g
39782056,2065,a-n-A-C-F,m-g
39685820,1811,a-n-A-C-F-m,m-g
39664197,1799,a-n-A-C-F-m,m-g
39754619,1896,a-n-A-C-F-m,m-g
39692118,1965,a-n-A-C-F-m,m-g
39722969,1944,a-n-A-C-F-m,m-g
39693919,1825,a-n-A-C-F-m,m-g
39760452,2094,a-n-A-C-F-m,m-g
39779690,2230,a-n-A-C-F-m,m-g
39765210,1790,a-n-A-C-F,m-g
39757854,1945,a-n-A-C-F-m,m-g
39699355,2048,a-n-A-C-F-m,m-g
39778639,1791,a-n-A-C-F,m-g
39735073,1847,a-n-A-C-F-m,m-g
39763001,1945,a-n-A-C-F-m,m-g
39745569,1894,a-n-A-C-F-m,m-g
39807010,2028,a-n-A-C-F-m,m-g
39802251,1902,a-n-A-C-F-m,m-g
39727604,1909,a-n-A-C-F-m,m-g
39663224,2208,a-n-A-C-F-m,m-g
39733299,2219,a-n-A-C-F-m,m-g
39784855,2137,a-n-A-C-F-m,m-g
39775625,1929,a-n-A-C-F,m-g
39792551,2226,a-n-A-C-F-m,m-g
39765782,2017,a-n-A-C-F-m,m-g
39777374,2194,a-n-A-C-F,m-g
39661448,2199,a-n-A-C-F-m,m-g
39759564,2000,a-n-A-C-F-m,m-g
39792733,1824,a-n-A-C-F-m,m-g
39735617,2221,a-n-A-C-F-m,m-g
39750767,1896,a-n-A-C-F-m,m-g
39734406,2211,a-n-A-C-F-m,m-g
39751293,1894,a-n-A-C-F-m,m-g
39709170,2145,a-n-A-C-F-m,m-g
39770662,2106,a-n-A-C-F-m,m-g
39725203,1861,a-n-A-C-F-m,m-g
39719553,1966,a-n-A-C-F-m,m-g
39666570,1826,a-n-A-C-F-m,m-g
39787274,2093,a-n-A-C-F-m,m-g
39713687,1795,a-n-A-C-F-m,m-g
39770637,2106,a-n-A-C-F-m,m-g
39659670,1799,a-n-A-C-F-m,m-g
39798071,1808,a-n-A-C-F,m-g
39719456,2125,a-n-A-C-F-m,m-g
39681944,1811,a-n-A-C-F-m,m-g
39771810,1989,a-n-A-C-F-m,m-g
39748074,1894,a-n-A-C-F-m,m-g
39662518,2208,a-n-A-C-F-m,m-g
39768569,1821,a-n-A-C-F-m,m-g
39718141,1966,a-n-A-C-F-m,m-g
39754038,2000,a-n-A-C-F-m,m-g
39708278,1795,a-n-A-C-F-m,m-g
39767917,1920,a-n-A-C-F,m-g
39721541,2021,a-n-A-C-F-m,m-g
39785721,2221,a-n-A-C-F-m,m-g
39722542,1944,a-n-A-C-F-m,m-g
39722216,2021,a-n-A-C-F-m,m-g
39728463,1883,a-n-A-C-F-m,m-g
39761388,2009,a-n-A-C-F-m,m-g
39800726,1820,a-n-A-C-F-m,m-g
39755899,1896,a-n-A-C-F-m,m-g
39721588,1879,a-n-A-C-F-m,m-g
39689408,2151,a-n-A-C-F-m,m-g
39672670,2184,a-n-A-C-F-m,m-g
39692452,2103,a-n-A-C-F-m,m-g
39705289,2048,a-n-A-C-F-m,m-g
39726060,1969,a-n-A-C-F-m,m-g
39670791,2064,a-n-A-C-F-m,m-g
39666537,2005,a-n-A-C-F-m,m-g
39664403,2033,a-n-A-C-F-m,m-g
39686226,2151,a-n-A-C-F-m,m-g
39665800,1964,a-n-A-C-F-m,m-g
39779834,2109,a-n-A-C-F,m-g
39779371,2230,a-n-A-C-F-m,m-g
39719108,1998,a-n-A-C-F-m,m-g
39788070,2045,a-n-A-C-F-m,m-g
39724971,1879,a-n-A-C-F-m,m-g
39806137,1824,a-n-A-C-F-m,m-g
39682148,1995,a-n-A-C-F-m,m-g
39771074,2050,a-n-A-C-F-m,m-g
39679740,2064,a-n-A-C-F-m,m-g
39721113,1998,a-n-A-C-F-m,m-g
39793323,1915,a-n-A-C-F-m,m-g
39769164,1954,a-n-A-C-F,m-g
39686990,2187,a-n-A-C-F-m,m-g
39715202,2001,a-n-A-C-F-m,m-g
39776987,2154,a-n-A-C-F,m-g
39792580,2142,a-n-A-C-F-m,m-g
39702910,2048,a-n-A-C-F-m,m-g
39732855,2211,a-n-A-C-F-m,m-g
39666585,2005,a-n-A-C-F-m,m-g
39793776,1971,a-n-A-C-F-m,m-g
39762884,2094,a-n-A-C-F-m,m-g
39668993,1964,a-n-A-C-F-m,m-g
39735379,1796,a-n-A-C-F-m,m-g
39692062,2151,a-n-A-C-F-m,m-g
39693183,2073,a-n-A-C-F-m,m-g
39782860,1899,a-n-A-C-F,m-g
39801308,2226,a-n-A-C-F-m,m-g
39730442,1847,a-n-A-C-F-m,m-g
39685275,2107,a-n-A-C-F-m,m-g
39762379,1945,a-n-A-C-F-m,m-g
39716542,1795,a-n-A-C-F-m,m-g
39726889,1843,a-n-A-C-F-m,m-g
39687501,1938,a-n-A-C-F-m,m-g
39738023,2220,a-n-A-C-F-m,m-g
39742056,2232,a-n-A-C-F-m,m-g
39773340,1876,a-n-A-C-F-m,m-g
39698788,1988,a-n-A-C-F-m,m-g
39669948,2210,a-n-A-C-F-m,m-g
39668266,1946,a-n-A-C-F-m,m-g
39662804,2208,a-n-A-C-F-m,m-g
39721097,1998,a-n-A-C-F-m,m-g
39705726,2112,a-n-A-C-F-m,m-g
39712071,2167,a-n-A-C-F-m,m-g
39733484,2211,a-n-A-C-F-m,m-g
39769000,1954,a-n-A-C-F,m-g
39701734,2037,a-n-A-C-F-m,m-g
39722005,1944,a-n-A-C-F-m,m-g
39725833,1861,a-n-A-C-F-m,m-g
39700743,1842,a-n-A-C-F-m,m-g
39769921,1930,a-n-A-C-F-m,m-g
39700595,1988,a-n-A-C-F-m,m-g
39754394,1945,a-n-A-C-F-m,m-g
39762542,1959,a-n-A-C-F-m,m-g
39788134,1855,a-n-A-C-F,m-g
39763594,1914,a-n-A-C-F-m,m-g
39714252,2001,a-n-A-C-F-m,m-g
39701091,2048,a-n-A-C-F-m,m-g
39770920,2076,a-n-A-C-F,m-g
39725566,1944,a-n-A-C-F-m,m-g
39768525,2225,a-n-A-C-F-m,m-g
39732367,1819,a-n-A-C-F-m,m-g
39768308,2150,a-n-A-C-F-m,m-g
39784950,2137,a-n-A-C-F-m,m-g
39724059,1944,a-n-A-C-F-m,m-g
39765738,1933,a-n-A-C-F,m-g
39725401,1861,a-n-A-C-F-m,m-g
39779190,2004,a-n-A-C-F-m,m-g
39770206,2149,a-n-A-C-F-m,m-g
39711875,2177,a-n-A-C-F-m,m-g
39668142,2005,a-n-A-C-F-m,m-g
39724925,1861,a-n-A-C-F-m,m-g
39731536,1978,a-n-A-C-F-m,m-g
39719093,1903,a-n-A-C-F-m,m-g
39682610,1851,a-n-A-C-F-m,m-g
39725085,1879,a-n-A-C-F-m,m-g
39760894,2220,a-n-A-C-F-m,m-g
39706474,2217,a-n-A-C-F-m,m-g
39675544,1943,a-n-A-C-F-m,m-g
39729061,1883,a-n-A-C-F-m,m-g
39726660,2219,a-n-A-C-F-m,m-g
39668015,2033,a-n-A-C-F-m,m-g
39766811,1983,a-n-A-C-F,m-g
39735260,2211,a-n-A-C-F-m,m-g
39764401,2168,a-n-A-C-F,m-g
39668689,2005,a-n-A-C-F-m,m-g
39712847,2118,a-n-A-C-F-m,m-g
39761935,2000,a-n-A-C-F-m,m-g
39762663,1959,a-n-A-C-F-m,m-g
39794700,1971,a-n-A-C-F-m,m-g
39722863,2021,a-n-A-C-F-m,m-g
39808955,2226,a-n-A-C-F-m,m-g
39686997,2107,a-n-A-C-F-m,m-g
39659470,2212,a-n-A-C-F-m,m-g
39720430,1966,a-n-A-C-F-m,m-g
39684768,1943,a-n-A-C-F-m,m-g
39730775,1819,a-n-A-C-F-m,m-g
39738530,1847,a-n-A-C-F-m,m-g
39725046,1944,a-n-A-C-F-m,m-g
39791184,1810,a-n-A-C-F-s,m-g
39763337,2228,a-n-A-C-F-m,m-g
39718055,1948,a-n-A-C-F-m,m-g
39720159,1966,a-n-A-C-F-m,m-g
39794234,2231,a-n-A-C-F-m,m-g
39683671,1811,a-n-A-C-F-m,m-g
39782726,1899,a-n-A-C-F,m-g
39660829,1830,a-n-A-C-F-m,m-g
39726943,1898,a-n-A-C-F-m,m-g
39691929,1965,a-n-A-C-F-m,m-g
39683414,1943,a-n-A-C-F-m,m-g
39693170,2107,a-n-A-C-F-m,m-g
39703156,1825,a-n-A-C-F-m,m-g
39674909,1826,a-n-A-C-F-m,m-g
39701660,1842,a-n-A-C-F-m,m-g
39794737,2142,a-n-A-C-F-m,m-g
39673372,2064,a-n-A-C-F-m,m-g
39672108,2046,a-n-A-C-F-m,m-g
39718619,1903,a-n-A-C-F-m,m-g
39794203,1851,a-n-A-C-F-m,m-g
39736221,2211,a-n-A-C-F-m,m-g
39724197,1944,a-n-A-C-F-m,m-g
39672846,2046,a-n-A-C-F-m,m-g
39672854,2184,a-n-A-C-F-m,m-g
39768993,1954,a-n-A-C-F,m-g
39672628,1882,a-n-A-C-F-m,m-g
39780290,1963,a-n-A-C-F-m,m-g
39732237,1819,a-n-A-C-F-m,m-g
39724589,1909,a-n-A-C-F-m,m-g
39709982,2118,a-n-A-C-F-m,m-g
39683852,1943,a-n-A-C-F-m,m-g
39764811,2160,a-n-A-C-F,m-g
39784632,1974,a-n-A-C-F-m,m-g
39683355,1943,a-n-A-C-F-m,m-g
39794681,2142,a-n-A-C-F-m,m-g
39774957,2063,a-n-A-C-F-m,m-g
39708548,2145,a-n-A-C-F-m,m-g
39791254,1810,a-n-A-C-F-s,m-g
39779839,2109,a-n-A-C-F,m-g
39689349,2107,a-n-A-C-F-m,m-g
39805204,2142,a-n-A-C-F-m,m-g
39778941,2095,a-n-A-C-F-m,m-g
39696610,1965,a-n-A-C-F-m,m-g
39772567,1850,a-n-A-C-F,m-g
39743132,2220,a-n-A-C-F-m,m-g
39765183,1790,a-n-A-C-F,m-g
39673734,1964,a-n-A-C-F-m,m-g
39790505,1818,a-n-A-C-F-m,m-g
39754397,1880,a-n-A-C-F-m,m-g
39720172,1966,a-n-A-C-F-m,m-g
39749072,1847,a-n-A-C-F-m,m-g
39669676,1964,a-n-A-C-F-m,m-g
39669610,2033,a-n-A-C-F-m,m-g
39676447,2183,a-n-A-C-F-m,m-g
39776628,2197,a-n-A-C-F-m,m-g
39723167,1944,a-n-A-C-F-m,m-g
39769847,1961,a-n-A-C-F-m,m-g
39673608,1946,a-n-A-C-F-m,m-g
39772740,2190,a-n-A-C-F-m,m-g
39691665,2103,a-n-A-C-F-m,m-g
39732761,1847,a-n-A-C-F-m,m-g
39662064,1975,a-n-A-C-F-m,m-g
39706268,2037,a-n-A-C-F-m,m-g
39779239,2230,a-n-A-C-F-m,m-g
39776827,2010,a-n-A-C-F-m,m-g
39780331,2060,a-n-A-C-F,m-g
39717559,1948,a-n-A-C-F-m,m-g
39757385,2094,a-n-A-C-F-m,m-g
39659293,1830,a-n-A-C-F-m,m-g
39662642,2135,a-n-A-C-F-m,m-g
39751916,1945,a-n-A-C-F-m,m-g
39722984,2083,a-n-A-C-F-m,m-g
39662872,1799,a-n-A-C-F-m,m-g
39662938,2135,a-n-A-C-F-m,m-g
39781376,2051,a-n-A-C-F,m-g
39734753,1847,a-n-A-C-F-m,m-g
39757455,1894,a-n-A-C-F-m,m-g
39709220,1795,a-n-A-C-F-m,m-g
39702452,2037,a-n-A-C-F-m,m-g
39777350,2194,a-n-A-C-F,m-g
39700798,2037,a-n-A-C-F-m,m-g
39668628,1946,a-n-A-C-F-m,m-g
39693511,1811,a-n-A-C-F-m,m-g
39717403,2012,a-n-A-C-F-m,m-g
39723542,1944,a-n-A-C-F-m,m-g
39703812,2217,a-n-A-C-F-m,m-g
39704912,2218,a-n-A-C-F-m,m-g
39786044,1891,a-n-A-C-F-m,m-g
39722032,1879,a-n-A-C-F-m,m-g
39718839,1966,a-n-A-C-F-m,m-g
39778295,2213,a-n-A-C-F,m-g
39720320,1998,a-n-A-C-F-m,m-g
39728326,1909,a-n-A-C-F-m,m-g
39722734,1937,a-n-A-C-F-m,m-g
39670224,2064,a-n-A-C-F-m,m-g
39662687,1887,a-n-A-C-F-m,m-g
39679721,2184,a-n-A-C-F-m,m-g
39796736,1971,a-n-A-C-F-m,m-g
39795475,2142,a-n-A-C-F-m,m-g
39793427,1971,a-n-A-C-F-m,m-g
39664629,1875,a-n-A-C-F-m,m-g
39800140,1971,a-n-A-C-F-m,m-g
39772642,2190,a-n-A-C-F-m,m-g
39724540,1944,a-n-A-C-F-m,m-g
39688235,2187,a-n-A-C-F-m,m-g
39668257,1964,a-n-A-C-F-m,m-g
39675116,2183,a-n-A-C-F-m,m-g
39772129,1798,a-n-A-C-F-m,m-g
39678754,2046,a-n-A-C-F-m,m-g
39716970,1795,a-n-A-C-F-m,m-g
39777617,2146,a-n-A-C-F-m,m-g
39682880,1943,a-n-A-C-F-m,m-g
39671452,2184,a-n-A-C-F-m,m-g
39666910,2005,a-n-A-C-F-m,m-g
39763478,2094,a-n-A-C-F-m,m-g
39683480,2187,a-n-A-C-F-m,m-g
39750800,2186,a-n-A-C-F-m,m-g
39786752,2099,a-n-A-C-F-m,m-g
39667553,2005,a-n-A-C-F-m,m-g
39660550,1830,a-n-A-C-F-m,m-g
39733707,1819,a-n-A-C-F-m,m-g
39773212,1876,a-n-A-C-F-m,m-g
39759996,2220,a-n-A-C-F-m,m-g
39762791,1986,a-n-A-C-F-m,m-g
39775669,1906,a-n-A-C-F-m,m-g
39701115,2037,a-n-A-C-F-m,m-g
39719675,2021,a-n-A-C-F-m,m-g
39717570,1948,a-n-A-C-F-m,m-g
39793796,2231,a-n-A-C-F-m,m-g
39660643,1975,a-n-A-C-F-m,m-g
39730051,2221,a-n-A-C-F-m,m-g
39665740,2005,a-n-A-C-F-m,m-g
39709322,2037,a-n-A-C-F-m,m-g
39709197,2217,a-n-A-C-F-m,m-g
39788025,2045,a-n-A-C-F-m,m-g
39772864,2192,a-n-A-C-F-m,m-g
39722676,1861,a-n-A-C-F-m,m-g
39660716,1830,a-n-A-C-F-m,m-g
39790595,1818,a-n-A-C-F-m,m-g
39721046,1966,a-n-A-C-F-m,m-g
39774220,2117,a-n-A-C-F-m,m-g
39794898,2062,a-n-A-C-F-m,m-g
39784641,1974,a-n-A-C-F-m,m-g
39672137,2046,a-n-A-C-F-m,m-g
39679223,1996,a-n-A-C-F-s,m-g
39734682,1847,a-n-A-C-F-m,m-g
39793051,2178,a-n-A-C-F-m,m-g
39714497,1795,a-n-A-C-F-m,m-g
39780134,1974,a-n-A-C-F-m,m-g
39786668,2099,a-n-A-C-F-m,m-g
39662308,2033,a-n-A-C-F-m,m-g
39768731,2122,a-n-A-C-F,m-g
39781559,2051,a-n-A-C-F,m-g
39707081,1948,a-n-A-C-F-m,m-g
39778190,1860,a-n-A-C-F-m,m-g
39675413,2184,a-n-A-C-F-m,m-g
39669392,1875,a-n-A-C-F-m,m-g
39749856,1945,a-n-A-C-F-m,m-g
39755700,2220,a-n-A-C-F-m,m-g
39710779,2180,a-n-A-C-F-m,m-g
39787053,2218,a-n-A-C-F-m,m-g
39764757,2160,a-n-A-C-F,m-g
39738708,2220,a-n-A-C-F-m,m-g
39736067,1978,a-n-A-C-F-m,m-g
39710866,2074,a-n-A-C-F,m-g
39782116,2065,a-n-A-C-F,m-g
39727165,2219,a-n-A-C-F-m,m-g
39805207,1824,a-n-A-C-F-m,m-g
39688929,2103,a-n-A-C-F-m,m-g
39719138,2167,a-n-A-C-F-m,m-g
39764494,2165,a-n-A-C-F,m-g
39725731,1944,a-n-A-C-F-m,m-g
39761826,2094,a-n-A-C-F-m,m-g
39782711,1899,a-n-A-C-F,m-g
39716125,1795,a-n-A-C-F-m,m-g
39803931,1902,a-n-A-C-F-m,m-g
39714951,2180,a-n-A-C-F-m,m-g
39718035,2167,a-n-A-C-F-m,m-g
39664831,2208,a-n-A-C-F-m,m-g
39734110,1978,a-n-A-C-F-m,m-g
39702058,1842,a-n-A-C-F-m,m-g
39768148,1864,a-n-A-C-F-m,m-g
39782378,1840,a-n-A-C-F-m,m-g
39693296,2107,a-n-A-C-F-m,m-g
39686642,1811,a-n-A-C-F-m,m-g
39661646,1799,a-n-A-C-F-m,m-g
39662899,2033,a-n-A-C-F-m,m-g
39786166,1891,a-n-A-C-F-m,m-g
39756547,1945,a-n-A-C-F-m,m-g
39660123,2135,a-n-A-C-F-m,m-g
39670544,1964,a-n-A-C-F-m,m-g
39800851,2078,a-n-A-C-F-m,m-g
39767663,2200,a-n-A-C-F-m,m-g
39722823,1861,a-n-A-C-F-m,m-g
39722412,1944,a-n-A-C-F-m,m-g
39781719,2215,a-n-A-C-F-m,m-g
39720996,1966,a-n-A-C-F-m,m-g
39716440,1966,a-n-A-C-F-m,m-g
39660308,2208,a-n-A-C-F-m,m-g
39701557,2048,a-n-A-C-F-m,m-g
39710521,1795,a-n-A-C-F-m,m-g
39702588,1988,a-n-A-C-F-m,m-g
39659380,1830,a-n-A-C-F-m,m-g
39734026,1978,a-n-A-C-F-m,m-g
39699509,1988,a-n-A-C-F-m,m-g
39760047,2009,a-n-A-C-F-m,m-g
39722438,2021,a-n-A-C-F-m,m-g
39781708,2215,a-n-A-C-F-m,m-g
39766856,1983,a-n-A-C-F,m-g
39671209,2210,a-n-A-C-F-m,m-g
39695103,2048,a-n-A-C-F-m,m-g
39667734,2033,a-n-A-C-F-m,m-g
39699626,2217,a-n-A-C-F-m,m-g
39715468,1795,a-n-A-C-F-m,m-g
39729068,2219,a-n-A-C-F-m,m-g
39722545,2083,a-n-A-C-F-m,m-g
39724555,1861,a-n-A-C-F-m,m-g
39698190,1965,a-n-A-C-F-m,m-g
39677046,2183,a-n-A-C-F-m,m-g
39717995,1966,a-n-A-C-F-m,m-g
39768049,1801,a-n-A-C-F,m-g
39760422,1945,a-n-A-C-F-m,m-g
39719501,1948,a-n-A-C-F-m,m-g
39763584,1890,a-n-A-C-F-m,m-g
39759566,2000,a-n-A-C-F-m,m-g
39757471,1880,a-n-A-C-F-m,m-g
39784734,1974,a-n-A-C-F-m,m-g
39729816,1819,a-n-A-C-F-m,m-g
39767684,1813,a-n-A-C-F,m-g
39681642,1882,a-n-A-C-F-m,m-g
39784658,1974,a-n-A-C-F-m,m-g
39754838,2220,a-n-A-C-F-m,m-g
39777470,2194,a-n-A-C-F,m-g
39701497,2112,a-n-A-C-F-m,m-g
39793744,2226,a-n-A-C-F-m,m-g
39688858,1811,a-n-A-C-F-m,m-g
39765224,1790,a-n-A-C-F,m-g
39661568,2005,a-n-A-C-F-m,m-g
39696139,2048,a-n-A-C-F-m,m-g
39695005,1811,a-n-A-C-F-m,m-g
39772041,2174,a-n-A-C-F,m-g
39733633,2211,a-n-A-C-F-m,m-g
39659129,1935,a-n-A-C-F-m,m-g
39788676,1886,a-n-A-C-F-m,m-g
39796122,1851,a-n-A-C-F-m,m-g
39701621,2177,a-n-A-C-F-m,m-g
39677120,2184,a-n-A-C-F-m,m-g
39735327,2232,a-n-A-C-F-m,m-g
39717691,1948,a-n-A-C-F-m,m-g
39761805,1959,a-n-A-C-F-m,m-g
39765453,2026,a-n-A-C-F,m-g
39785657,2221,a-n-A-C-F-m,m-g
39720476,1998,a-n-A-C-F-m,m-g
39719919,1966,a-n-A-C-F-m,m-g
39783548,2188,a-n-A-C-F,m-g
39720769,1966,a-n-A-C-F-m,m-g
39768218,2150,a-n-A-C-F-m,m-g
39801315,2078,a-n-A-C-F-m,m-g
39726887,1898,a-n-A-C-F-m,m-g
39785879,1873,a-n-A-C-F-m,m-g
39724638,1944,a-n-A-C-F-m,m-g
39786690,2099,a-n-A-C-F-m,m-g
39719371,2021,a-n-A-C-F-m,m-g
39766747,1972,a-n-A-C-F-m,m-g
39731113,1843,a-n-A-C-F-m,m-g
39666207,2005,a-n-A-C-F-m,m-g
39734126,2070,a-n-A-C-F-m,m-g
39681164,1943,a-n-A-C-F-m,m-g
39668872,1946,a-n-A-C-F-m,m-g
39716960,1948,a-n-A-C-F-m,m-g
39781740,2215,a-n-A-C-F-m,m-g
39712104,1948,a-n-A-C-F-m,m-g
39760892,1945,a-n-A-C-F-m,m-g
39666385,1875,a-n-A-C-F-m,m-g
39711267,2217,a-n-A-C-F-m,m-g
39785028,2137,a-n-A-C-F-m,m-g
39726390,1883,a-n-A-C-F-m,m-g
39709461,2145,a-n-A-C-F-m,m-g
39700565,2048,a-n-A-C-F-m,m-g
39722144,1879,a-n-A-C-F-m,m-g
39763367,2009,a-n-A-C-F-m,m-g
39667420,1875,a-n-A-C-F-m,m-g
39753044,2000,a-n-A-C-F-m,m-g
39756996,2094,a-n-A-C-F-m,m-g
39735956,1978,a-n-A-C-F-m,m-g
39783704,1962,a-n-A-C-F-m,m-g
39785917,2221,a-n-A-C-F-m,m-g
39761651,1959,a-n-A-C-F-m,m-g
39668983,1964,a-n-A-C-F-m,m-g
39669074,1964,a-n-A-C-F-m,m-g
39793368,1824,a-n-A-C-F-m,m-g
39784244,2101,a-n-A-C-F-m,m-g
39782204,2065,a-n-A-C-F,m-g
39788542,2031,a-n-A-C-F-m,m-g
39779702,1865,a-n-A-C-F,m-g
39754544,2186,a-n-A-C-F-m,m-g
39763779,2148,a-n-A-C-F,m-g
39670720,2046,a-n-A-C-F-m,m-g
39696764,1842,a-n-A-C-F-m,m-g
39688027,1811,a-n-A-C-F-m,m-g
39683116,1882,a-n-A-C-F-m,m-g
39791218,1810,a-n-A-C-F-s,m-g
39761578,1945,a-n-A-C-F-m,m-g
39695702,1811,a-n-A-C-F-m,m-g
39784040,2101,a-n-A-C-F-m,m-g
39665987,2208,a-n-A-C-F-m,m-g
39735619,1978,a-n-A-C-F-m,m-g
39705489,2218,a-n-A-C-F-m,m-g
39787716,1901,a-n-A-C-F-m,m-g
39664599,1875,a-n-A-C-F-m,m-g
39663790,1799,a-n-A-C-F-m,m-g
39778908,2095,a-n-A-C-F-m,m-g
39782283,1953,a-n-A-C-F,m-g
39720652,1966,a-n-A-C-F-m,m-g
39792721,2147,a-n-A-C-F-m,m-g
39706069,2112,a-n-A-C-F-m,m-g
39664970,1875,a-n-A-C-F-m,m-g
39801320,1824,a-n-A-C-F-m,m-g
39782899,1899,a-n-A-C-F,m-g
39664655,1875,a-n-A-C-F-m,m-g
39765494,1967,a-n-A-C-F-m,m-g
39722914,1944,a-n-A-C-F-m,m-g
39773299,1831,a-n-A-C-F,m-g
39766167,1888,a-n-A-C-F-m,m-g
39806231,2028,a-n-A-C-F-m,m-g
39787845,2045,a-n-A-C-F-m,m-g
39718626,1948,a-n-A-C-F-m,m-g
39754300,1896,a-n-A-C-F-m,m-g
39701678,2048,a-n-A-C-F-m,m-g
39792836,1851,a-n-A-C-F-m,m-g
