source_id,name,id,servertime,tilex,tiley
2118,AA6F46,39711024,201705071725,18847,25573
2151,A96BA2,39697418,201705071715,18792,25672
1978,A4337C,39734074,201705071750,18884,25641
2151,A96BA2,39690027,201705071710,18857,25537
1995,ICAO-A658DE,39685751,201705071705,19748,24288
1798,ICAO-AA2BA4,39772280,201705072010,18934,24174
2046,AA7E7C,39681632,201705071700,18776,25683
1903,A35AAE,39713546,201705071725,18687,25573
2172,ICAO-34520B,39722473,201705071740,19867,24365
1983,ICAO-8682DA,39766706,201705071855,18955,24051
1895,ICAO-C05F54,39737016,201705071755,18992,24009
2185,ICAO-A967EB,39785458,201705080630,19777,24274
2183,A8299A,39673533,201705071655,18828,25584
1824,ACCA88,39797024,201705080845,18903,25575
2079,ICAO-3C6518,39776473,201705072115,19724,24268
1998,3C64EC,39721100,201705071735,18760,25490
1886,ICAO-ACB9ED,39788655,201705080750,19816,24294
2112,A7FED0,39701436,201705071715,18828,25616
1882,A836FB,39679822,201705071700,18786,25565
2114,ICAO-406B12,39777124,201705072140,19718,24387
1847,A3FF61,39730216,201705071750,18900,25449
1894,A0DDFB,39755277,201705071800,18860,25609
1971,AB62F8,39806890,201705080850,18790,25661
1948,A98ED9,39713999,201705071725,18807,25556
1943,A63665,39681165,201705071700,18897,25559
2123,ICAO-A4E41D,39787175,201705080715,19794,24240
2183,A8299A,39673223,201705071655,18831,25579
2226,ACC3B4,39804866,201705080850,18878,25556
2184,A262A9,39673007,201705071655,18636,25644
2217,AD9712,39707239,201705071720,18841,25537
1971,AB62F8,39795800,201705080845,18852,25567
1971,AB62F8,39792945,201705080845,18869,25543
1861,A2DCEE,39722838,201705071740,18736,25654
1909,A12BCD,39729057,201705071745,18983,25485
1971,AB62F8,39792366,201705080845,18872,25538
2208,42423F,39662326,201705071645,18878,25572
2133,ICAO-3440CE,39659348,201705071640,19864,24352
2169,A403F4,39714280,201705071725,18961,25672
2109,ICAO-42426C,39779763,201705072250,19837,24290
2135,ABD19E,39659029,201705071640,18790,25488
2016,A48681,39689540,201705071705,18987,25491
1965,AA8B40,39697975,201705071715,18878,25494
2186,AD8C4C,39760822,201705071805,18976,25486
2118,AA6F46,39706339,201705071720,18799,25655
1944,AD734A,39724059,201705071740,18904,25542
2160,ICAO-4843F3,39765028,201705071820,19763,24332
1811,A2F591,39685157,201705071705,18937,25512
2219,C0193B,39732032,201705071750,18788,25622
2183,A8299A,39672507,201705071655,18840,25566
2167,A66E52,39719684,201705071730,18818,25597
1894,A0DDFB,39745919,201705071800,18877,25494
1811,A2F591,39686105,201705071705,18916,25523
1943,A63665,39681365,201705071700,18898,25553
1915,ABF17F,39796226,201705080845,18767,25710
2103,AAF183,39682941,201705071700,18834,25685
2167,A66E52,39719993,201705071730,18815,25600
2098,ICAO-A03B91,39763903,201705071810,18887,24199
2215,ICAO-A491FB,39781769,201705072355,19838,24345
2107,AB4BA6,39694737,201705071710,18927,25503
2045,ICAO-AB6800,39787912,201705080725,19798,24278
1944,AD734A,39722723,201705071740,18873,25610
1875,A6FA94,39667768,201705071650,18829,25562
1964,AB7B02,39667901,201705071650,18869,25534
2112,A7FED0,39698954,201705071715,18789,25664
2053,E80244,39680076,201705071700,18630,25639
2211,AD8BED,39728975,201705071745,19003,25464
2187,A43EA6,39687828,201705071705,18639,25474
2196,ICAO-AAABF6,39720575,201705071735,19820,24237
1861,A2DCEE,39723702,201705071740,18786,25630
1978,A4337C,39732142,201705071750,18861,25700
2094,345241,39762430,201705071810,18845,25564
2103,AAF183,39689180,201705071705,18902,25538
2037,A87904,39708225,201705071720,18860,25686
1964,AB7B02,39667552,201705071650,18873,25524
2177,A65527,39702376,201705071715,18661,25610
1943,A63665,39679434,201705071700,18884,25604
1898,A9C737,39727958,201705071745,18670,25514
2103,AAF183,39691725,201705071710,18924,25491
1943,A63665,39678567,201705071700,18878,25627
2037,A87904,39705152,201705071720,18893,25636
1903,A35AAE,39709458,201705071720,18685,25645
2046,AA7E7C,39672081,201705071655,18850,25483
1830,A1AA24,39659365,201705071640,18784,25616
2037,A87904,39701052,201705071715,18939,25566
2231,ADE2B8,39806422,201705080850,18887,25586
2064,A71EFA,39671481,201705071655,18894,25514
1875,A6FA94,39664644,201705071645,18795,25610
2096,ICAO-AB2AE1,39781846,201705080000,19686,24360
2046,AA7E7C,39675528,201705071655,18822,25548
2106,ICAO-A0012F,39770506,201705071940,19761,24322
1799,A1D10C,39663537,201705071645,18629,25511
2033,AA600A,39663663,201705071645,18846,25483
1880,A80287,39744958,201705071800,18622,25646
2033,AA600A,39665534,201705071645,18818,25539
1797,ICAO-3C4AA6,39783110,201705080335,19763,24263
1819,A8A3CE,39731531,201705071750,18860,25581
2048,A8913B,39702646,201705071715,18906,25497
2231,ADE2B8,39801502,201705080850,18906,25535
1943,A63665,39681268,201705071700,18898,25555
1865,ICAO-4B1884,39769340,201705071930,19800,24254
1860,ICAO-AC3DD5,39778206,201705072225,19783,24239
1935,A3EE1F,39657658,201705071635,18812,25652
1945,A84D62,39755182,201705071800,18818,25615
1811,A2F591,39688501,201705071705,18866,25541
1945,A84D62,39760689,201705071805,18875,25520
2130,ICAO-398904,39771352,201705071950,19746,24332
1943,A63665,39681878,201705071700,18903,25538
1989,ICAO-A8B760,39771940,201705072000,19847,24310
1943,A63665,39682844,201705071700,18913,25515
1842,A6082F,39696764,201705071715,18899,25614
2135,ABD19E,39661026,201705071640,18767,25569
1943,A63665,39682948,201705071700,18915,25509
1971,AB62F8,39798564,201705080850,18838,25588
1830,A1AA24,39658290,201705071635,18806,25574
2144,AB5BF0,39735164,201705071755,18651,25479
2037,A87904,39708758,201705071720,18855,25695
1811,A2F591,39684190,201705071705,18959,25501
2112,A7FED0,39700085,201705071715,18806,25643
2112,A7FED0,39700194,201705071715,18806,25642
1959,C01EF7,39756006,201705071805,18719,25621
1795,AA60AF,39710185,201705071720,18793,25496
2005,ABA7B0,39666468,201705071650,18871,25551
1944,AD734A,39722462,201705071740,18867,25623
2076,ICAO-4005BA,39781258,201705072345,19727,24245
1945,A84D62,39753945,201705071800,18805,25637
1810,ICAO-A6FF58,39791045,201705080835,19778,24250
1847,A3FF61,39734622,201705071755,18851,25552
2078,A6F00D,39798207,201705080850,18847,25456
2231,ADE2B8,39793805,201705080845,18931,25462
1799,A1D10C,39660156,201705071640,18619,25636
1851,C06A39,39684090,201705071705,18777,25573
2020,ICAO-A2FBEC,39775859,201705072050,19710,24244
1943,A63665,39675274,201705071655,18859,25693
1964,AB7B02,39669409,201705071650,18855,25578
1819,A8A3CE,39733774,201705071750,18822,25634
2133,ICAO-3440CE,39659874,201705071640,19844,24361
2208,42423F,39664646,201705071645,18919,25485
2226,ACC3B4,39798841,201705080850,18832,25620
2187,A43EA6,39686995,201705071705,18607,25548
2200,ICAO-A76F66,39767809,201705071905,18928,24062
2094,345241,39762922,201705071810,18834,25572
1827,ICAO-A6189C,39730520,201705071750,19704,24269
2221,ICAO-A364EA,39785829,201705080635,19774,24285
1824,ACCA88,39795221,201705080845,18899,25589
2219,C0193B,39730421,201705071750,18794,25577
2133,ICAO-3440CE,39659363,201705071640,19864,24352
1819,A8A3CE,39729275,201705071745,18892,25539
1811,A2F591,39680976,201705071700,19032,25464
1944,AD734A,39725827,201705071745,18935,25472
2178,A85119,39809065,201705080850,18927,25506
1795,AA60AF,39710251,201705071725,18792,25497
2037,A87904,39702122,201705071715,18925,25588
1964,AB7B02,39665177,201705071645,18895,25456
2154,ICAO-AE021C,39777067,201705072135,19787,24250
1971,AB62F8,39793156,201705080845,18867,25546
2091,ICAO-A0F828,39780429,201705072315,19673,24336
2046,AA7E7C,39669796,201705071650,18871,25441
1948,A98ED9,39709219,201705071720,18834,25459
1903,A35AAE,39718884,201705071730,18708,25456
1959,C01EF7,39758032,201705071805,18743,25586
2231,ADE2B8,39801528,201705080850,18905,25536
1851,C06A39,39794140,201705080845,18952,25491
1883,A654CB,39729950,201705071750,18745,25580
1811,A2F591,39684083,201705071705,18961,25500
1863,ICAO-A6A7DC,39767388,201705071900,18903,24140
1819,A8A3CE,39728881,201705071745,18898,25530
1900,ICAO-4067F8,39775419,201705072040,19806,24274
1900,ICAO-4067F8,39775360,201705072040,19789,24297
1943,A63665,39679728,201705071700,18886,25597
1909,A12BCD,39726606,201705071745,18966,25559
2046,AA7E7C,39674465,201705071655,18828,25531
2171,ICAO-A6CA7F,39685224,201705071705,18940,24101
1948,A98ED9,39715107,201705071725,18801,25577
1861,A2DCEE,39724557,201705071740,18834,25608
1944,AD734A,39722175,201705071735,18860,25638
1882,A836FB,39683829,201705071705,18716,25498
1916,ICAO-A3612A,39773712,201705072025,19806,24284
2155,ICAO-ADC532,39782268,201705080025,19817,24214
1882,A836FB,39674071,201705071655,18863,25640
1811,A2F591,39696902,201705071715,18753,25649
1943,A63665,39680396,201705071700,18891,25579
2093,ICAO-A4460E,39787472,201705080720,19773,24276
2218,ICAO-A6CB48,39787016,201705080710,19810,24288
2171,ICAO-A6CA7F,39688899,201705071705,19040,24111
1948,A98ED9,39712507,201705071725,18815,25529
1927,ICAO-4242F4,39789981,201705080815,19784,24339
1948,A98ED9,39717012,201705071730,18785,25633
2109,ICAO-42426C,39779848,201705072250,19796,24295
1796,ICAO-ABA324,39772250,201705072010,18967,24031
1851,C06A39,39687153,201705071705,18760,25649
1868,ICAO-A03C7E,39659337,201705071640,18992,24158
2033,AA600A,39662822,201705071645,18861,25454
2005,ABA7B0,39663166,201705071645,18808,25654
1938,ICAO-AB5ADE,39686783,201705071705,18945,24139
1964,AB7B02,39667664,201705071650,18872,25526
2184,A262A9,39678500,201705071700,18682,25542
1795,AA60AF,39705437,201705071720,18844,25409
2168,ICAO-7100C8,39764265,201705071815,19822,24322
1970,ICAO-AB355C,39791620,201705080840,19779,24285
1840,ICAO-A1AA24,39782425,201705080030,19814,24297
1830,A1AA24,39658990,201705071640,18792,25602
1819,A8A3CE,39732802,201705071750,18839,25611
1944,AD734A,39723632,201705071740,18892,25568
1935,A3EE1F,39658220,201705071635,18805,25670
1847,A3FF61,39734699,201705071755,18850,25555
1943,A63665,39681742,201705071700,18901,25542
2177,A65527,39710066,201705071720,18637,25496
2219,C0193B,39728400,201705071745,18801,25521
2220,AACF19,39741958,201705071755,18886,25518
1848,ICAO-A98F6A,39764483,201705071815,18916,24043
2024,A33ECC,39801514,201705080850,18957,25515
2208,42423F,39660936,201705071640,18859,25615
2151,A96BA2,39689965,201705071710,18858,25535
1836,ABF826,39695880,201705071710,18825,25520
1879,A9B85B,39721786,201705071735,18843,25527
1836,ABF826,39694069,201705071710,18838,25524
1924,ICAO-A18403,39766648,201705071855,19816,24248
1811,A2F591,39688930,201705071705,18860,25546
1915,ABF17F,39793205,201705080845,18774,25685
2062,ACBF63,39794433,201705080845,18931,25652
2232,A0EFF1,39739794,201705071755,18839,25572
2046,AA7E7C,39670959,201705071650,18859,25464
1830,A1AA24,39657070,201705071635,18831,25527
2226,ACC3B4,39802245,201705080850,18858,25585
1943,A63665,39685100,201705071705,18940,25456
2145,AA56B6,39709177,201705071720,18974,25513
1945,A84D62,39761862,201705071805,18894,25488
2045,ICAO-AB6800,39787878,201705080725,19812,24279
2045,ICAO-AB6800,39787903,201705080725,19802,24278
2194,ICAO-4006AE,39777391,201705072150,19744,24370
2151,A96BA2,39689368,201705071705,18863,25524
2220,AACF19,39754004,201705071800,18809,25619
2088,ICAO-06A0F6,39788904,201705080755,19764,24245
1882,A836FB,39683033,201705071700,18730,25512
2033,AA600A,39664457,201705071645,18832,25510
2160,ICAO-4843F3,39764716,201705071815,19852,24316
1948,A98ED9,39712040,201705071725,18817,25520
2220,AACF19,39744969,201705071800,18867,25546
1986,A50CB7,39762299,201705071810,18897,25397
1906,ICAO-A4DAD4,39775623,201705072045,19755,24275
2187,A43EA6,39687495,201705071705,18632,25490
1811,A2F591,39681960,201705071700,19011,25475
1962,ICAO-A86A28,39783711,201705080520,19827,24275
1999,ICAO-AA2BC5,39784346,201705080555,19791,24263
2167,A66E52,39718746,201705071730,18827,25586
2218,ICAO-A6CB48,39786913,201705080705,19844,24282
1988,AB1971,39699509,201705071715,18660,25619
1883,A654CB,39727566,201705071745,18767,25514
1811,A2F591,39684623,201705071705,18949,25506
1935,A3EE1F,39659140,201705071640,18790,25711
2005,ABA7B0,39665212,201705071645,18851,25588
1834,C07EEF,39664608,201705071645,18567,25684
1959,C01EF7,39759536,201705071805,18757,25565
1903,A35AAE,39718189,201705071730,18692,25475
2057,AB00CE,39657345,201705071635,18595,25547
1943,A63665,39680169,201705071700,18889,25586
1880,A80287,39754063,201705071800,18646,25559
1842,A6082F,39700871,201705071715,18925,25523
1943,A63665,39677561,201705071655,18872,25645
2065,ICAO-479089,39782128,201705080020,19747,24284
2151,A96BA2,39688981,201705071705,18866,25518
1795,AA60AF,39718449,201705071730,18695,25641
2118,AA6F46,39712097,201705071725,18860,25552
2013,ICAO-3C4B2B,39768311,201705071910,19765,24246
1937,ICAO-A4F6DD,39722805,201705071740,18992,24161
1889,ICAO-AB856C,39768888,201705071925,19805,24274
1793,ICAO-A46CE1,39774338,201705072035,18905,24009
1882,A836FB,39671307,201705071655,18901,25678
2135,ABD19E,39660261,201705071640,18776,25539
2220,AACF19,39744682,201705071800,18870,25542
1943,A63665,39684311,201705071705,18931,25475
2005,ABA7B0,39668286,201705071650,18898,25502
1909,A12BCD,39725669,201705071745,18956,25601
2112,A7FED0,39700084,201705071715,18806,25643
2071,ICAO-4D20B7,39771490,201705071950,19839,24289
1967,ICAO-A880FF,39765467,201705071830,19783,24292
1819,A8A3CE,39730489,201705071750,18875,25562
1851,C06A39,39681620,201705071700,18793,25507
2181,ICAO-AAAE4B,39777991,201705072215,19866,24347
2151,A96BA2,39691221,201705071710,18848,25556
1851,C06A39,39686878,201705071705,18761,25643
1883,A654CB,39728348,201705071745,18759,25539
1916,ICAO-A3612A,39773811,201705072025,19776,24284
1882,A836FB,39678438,201705071700,18807,25586
2064,A71EFA,39676931,201705071655,18857,25624
1811,A2F591,39684997,201705071705,18941,25510
2225,ICAO-A98539,39768261,201705071910,19702,24322
1966,AA7C64,39715836,201705071725,18875,25672
1796,ICAO-ABA324,39772221,201705072010,18983,24033
2033,AA600A,39667517,201705071650,18791,25592
1851,C06A39,39688339,201705071705,18754,25675
1810,ICAO-A6FF58,39791291,201705080835,19792,24267
2112,A7FED0,39706115,201705071720,18893,25535
1944,AD734A,39724215,201705071740,18907,25535
2037,A87904,39705016,201705071720,18895,25633
2177,A65527,39710247,201705071725,18640,25491
1974,ICAO-A71F24,39780105,201705072305,19810,24275
1998,3C64EC,39721194,201705071735,18767,25484
1933,ICAO-406D78,39777836,201705072210,19747,24245
2211,AD8BED,39729845,201705071750,18996,25481
2221,ICAO-A364EA,39785907,201705080635,19746,24285
1909,A12BCD,39725290,201705071745,18953,25616
2033,AA600A,39664598,201705071645,18830,25515
1854,ICAO-A11F5A,39781647,201705072350,19767,24261
2137,ICAO-A0B550,39784976,201705080620,19752,24286
1882,A836FB,39672552,201705071655,18884,25661
2219,C0193B,39727389,201705071745,18806,25488
1946,A8C802,39669102,201705071650,18931,25578
2021,AA75EF,39721502,201705071735,18822,25574
1971,AB62F8,39808615,201705080850,18781,25673
1819,A8A3CE,39733303,201705071750,18830,25622
2009,A791C0,39763495,201705071810,18959,25495
2101,ICAO-A86605,39784157,201705080550,19824,24287
2184,A262A9,39673582,201705071655,18642,25630
1959,C01EF7,39756722,201705071805,18728,25607
1865,ICAO-4B1884,39769388,201705071930,19788,24258
2016,A48681,39700458,201705071715,18903,25697
2226,ACC3B4,39799509,201705080850,18837,25613
1965,AA8B40,39696182,201705071710,18877,25524
1811,A2F591,39686954,201705071705,18897,25532
2130,ICAO-398904,39771375,201705071950,19751,24329
1953,ICAO-4BB1C7,39722112,201705071735,19695,24251
2219,C0193B,39731023,201705071750,18792,25593
2192,ICAO-A0A8DA,39772752,201705072015,19738,24279
2185,ICAO-A967EB,39785396,201705080630,19799,24273
1847,A3FF61,39734753,201705071755,18849,25555
2171,ICAO-A6CA7F,39686665,201705071705,18982,24105
1977,ICAO-39BD24,39729821,201705071750,19808,24376
1811,A2F591,39694658,201705071710,18789,25641
1953,ICAO-4BB1C7,39721670,201705071735,19720,24237
2217,AD9712,39702991,201705071715,18884,25601
1909,A12BCD,39728405,201705071745,18978,25505
1819,A8A3CE,39728126,201705071745,18908,25512
1928,ICAO-3C4B27,39771499,201705071950,19724,24297
1945,A84D62,39763162,201705071810,18919,25447
1830,A1AA24,39659887,201705071640,18775,25634
1943,A63665,39676731,201705071655,18867,25663
1968,ICAO-4006C1,39765155,201705071820,19812,24304
2005,ABA7B0,39668068,201705071650,18894,25509
2129,4BA956,39692653,201705071710,19002,25605
1836,ABF826,39689344,201705071705,18878,25534
1943,A63665,39683354,201705071700,18921,25497
2094,345241,39763329,201705071810,18821,25582
1851,C06A39,39681359,201705071700,18795,25499
1988,AB1971,39703740,201705071720,18671,25541
1946,A8C802,39667288,201705071650,18914,25632
1875,A6FA94,39667403,201705071650,18827,25568
1899,ICAO-4BA893,39782735,201705080205,19730,24364
2064,A71EFA,39671677,201705071655,18893,25517
1935,A3EE1F,39657382,201705071635,18815,25642
2048,A8913B,39695239,201705071710,18901,25627
2196,ICAO-AAABF6,39718496,201705071730,19808,24290
1964,AB7B02,39673277,201705071655,18829,25658
2217,AD9712,39707031,201705071720,18843,25542
2215,ICAO-A491FB,39781813,201705072355,19875,24310
1879,A9B85B,39721811,201705071735,18841,25526
1800,ICAO-3C6561,39780983,201705072340,19739,24225
1879,A9B85B,39726215,201705071745,18697,25487
1903,A35AAE,39710051,201705071720,18687,25633
1894,A0DDFB,39749050,201705071800,18865,25528
2183,A8299A,39669709,201705071650,18872,25514
2184,A262A9,39676227,201705071655,18664,25582
1965,AA8B40,39694857,201705071710,18891,25544
1970,ICAO-AB355C,39791690,201705080840,19766,24285
1799,A1D10C,39664803,201705071645,18633,25465
1945,A84D62,39754853,201705071800,18814,25621
1882,A836FB,39686525,201705071705,18715,25455
1824,ACCA88,39792525,201705080845,18890,25618
1928,ICAO-3C4B27,39771611,201705071955,19760,24266
1795,AA60AF,39716984,201705071730,18706,25627
2218,ICAO-A6CB48,39702507,201705071715,19838,24285
1811,A2F591,39687238,201705071705,18893,25533
1882,A836FB,39679239,201705071700,18795,25574
1943,A63665,39679405,201705071700,18883,25606
1836,ABF826,39693432,201705071710,18843,25525
2217,AD9712,39703414,201705071715,18880,25596
2135,ABD19E,39661223,201705071640,18765,25577
2033,AA600A,39666011,201705071645,18811,25553
1824,ACCA88,39793960,201705080845,18895,25602
1990,ICAO-A2A77B,39787456,201705080720,19793,24239
1802,ICAO-4007F9,39778488,201705072230,19738,24261
1998,3C64EC,39722533,201705071740,18846,25418
1978,A4337C,39733008,201705071750,18868,25683
1990,ICAO-A2A77B,39787498,201705080720,19802,24240
1925,ICAO-48AE02,39770339,201705071940,19807,24250
2226,ACC3B4,39804711,201705080850,18877,25558
2057,AB00CE,39657302,201705071635,18595,25548
2173,ICAO-AA8114,39773320,201705072020,19817,24213
1953,ICAO-4BB1C7,39721612,201705071735,19724,24234
2177,A65527,39700518,201705071715,18655,25652
2064,A71EFA,39670844,201705071650,18899,25500
1816,ICAO-A2CA5D,39778077,201705072220,19866,24353
2118,AA6F46,39702994,201705071715,18761,25719
1795,AA60AF,39709288,201705071720,18803,25479
1943,A63665,39678226,201705071700,18876,25632
2145,AA56B6,39714554,201705071725,18944,25618
2118,AA6F46,39704895,201705071720,18784,25681
1871,ICAO-4006AC,39778277,201705072225,19723,24262
2142,A9C5C5,39793425,201705080845,18847,25499
2031,ICAO-A94B0A,39788540,201705080745,19768,24284
2118,AA6F46,39704793,201705071720,18783,25683
1944,AD734A,39723620,201705071740,18892,25568
1830,A1AA24,39659120,201705071640,18789,25607
1937,ICAO-A4F6DD,39724096,201705071740,18936,24160
1942,ICAO-40073F,39769447,201705071930,19725,24295
1811,A2F591,39682787,201705071700,18992,25484
1824,ACCA88,39801397,201705080850,18918,25525
2064,A71EFA,39672654,201705071655,18886,25538
1847,A3FF61,39733326,201705071750,18867,25519
1875,A6FA94,39667680,201705071650,18829,25564
1964,AB7B02,39665446,201705071645,18892,25463
1948,A98ED9,39716593,201705071730,18789,25620
2208,42423F,39660596,201705071640,18852,25632
1820,3C7065,39793707,201705080845,18695,25629
2210,ABE42C,39673953,201705071655,18668,25560
1975,ICAO-A88E71,39661316,201705071640,19817,24246
1996,ICAO-A4322C,39674844,201705071655,19836,24240
1824,ACCA88,39795016,201705080845,18898,25591
1944,AD734A,39725354,201705071745,18927,25489
2009,A791C0,39763466,201705071810,18959,25496
1978,A4337C,39733259,201705071750,18868,25683
1819,A8A3CE,39727618,201705071745,18917,25498
1966,AA7C64,39716946,201705071730,18888,25635
2126,ICAO-A1D18F,39770877,201705071945,19739,24237
1966,AA7C64,39720533,201705071735,18940,25498
1894,A0DDFB,39761566,201705071805,18827,25710
1964,AB7B02,39665989,201705071645,18887,25479
2118,AA6F46,39708981,201705071720,18826,25610
2147,A7103C,39795415,201705080845,18843,25650
1948,A98ED9,39715525,201705071725,18799,25583
1842,A6082F,39703122,201705071715,18939,25476
1945,A84D62,39760007,201705071805,18867,25533
1819,A8A3CE,39732447,201705071750,18844,25604
1909,A12BCD,39729576,201705071750,18986,25472
1883,A654CB,39731201,201705071750,18735,25611
2094,345241,39757189,201705071805,18937,25490
1974,ICAO-A71F24,39780043,201705072300,19767,24308
1895,ICAO-C05F54,39734270,201705071750,19060,24020
2218,ICAO-A6CB48,39786989,201705080710,19820,24286
2184,A262A9,39675384,201705071655,18658,25595
1799,A1D10C,39660473,201705071640,18620,25621
2058,AB23B5,39714498,201705071725,18667,25479
1945,A84D62,39751149,201705071800,18787,25667
1827,ICAO-A6189C,39731329,201705071750,19717,24247
2028,AD4F72,39807010,201705080850,18962,25506
1909,A12BCD,39727703,201705071745,18973,25528
2112,A7FED0,39707938,201705071720,18910,25498
2019,ICAO-4CC4FF,39770261,201705071940,19719,24241
2180,A9D86C,39710768,201705071725,18691,25500
2000,A45091,39761016,201705071805,18805,25659
1964,AB7B02,39669172,201705071650,18857,25571
2033,AA600A,39664320,201705071645,18834,25507
1851,C06A39,39685167,201705071705,18772,25597
1966,AA7C64,39719851,201705071730,18929,25528
2213,ICAO-406891,39778347,201705072230,19769,24312
1894,A0DDFB,39756384,201705071805,18852,25633
2137,ICAO-A0B550,39784943,201705080620,19763,24286
1903,A35AAE,39712622,201705071725,18693,25583
2096,ICAO-AB2AE1,39781912,201705080000,19741,24316
2133,ICAO-3440CE,39659076,201705071640,19876,24347
2046,AA7E7C,39670722,201705071650,18862,25459
2184,A262A9,39672806,201705071655,18635,25646
2171,ICAO-A6CA7F,39686454,201705071705,18976,24104
2226,ACC3B4,39793952,201705080845,18800,25664
1879,A9B85B,39722685,201705071740,18814,25518
2168,ICAO-7100C8,39764171,201705071815,19807,24331
2010,ICAO-A11F9D,39776919,201705072135,19793,24240
2168,ICAO-7100C8,39763795,201705071810,19740,24367
1795,AA60AF,39716120,201705071725,18726,25601
2118,AA6F46,39713698,201705071725,18875,25526
2021,AA75EF,39720745,201705071735,18868,25614
2078,A6F00D,39802675,201705080850,18826,25500
1964,AB7B02,39665139,201705071645,18895,25455
1978,A4337C,39735336,201705071755,18897,25607
2183,A8299A,39669659,201705071650,18874,25512
1959,C01EF7,39757061,201705071805,18732,25602
2046,AA7E7C,39671470,201705071655,18857,25470
1875,A6FA94,39667333,201705071650,18825,25571
2219,C0193B,39733122,201705071750,18783,25656
1851,C06A39,39685982,201705071705,18767,25619
1843,C0410E,39730523,201705071750,19001,25497
2033,AA600A,39669151,201705071650,18769,25636
2151,A96BA2,39687257,201705071705,18882,25484
2168,ICAO-7100C8,39763702,201705071810,19717,24380
1964,AB7B02,39671984,201705071655,18837,25633
2167,A66E52,39718134,201705071730,18831,25580
2210,ABE42C,39670304,201705071650,18658,25632
2142,A9C5C5,39792494,201705080845,18851,25491
1875,A6FA94,39667672,201705071650,18829,25564
2010,ICAO-A11F9D,39776915,201705072135,19791,24242
1843,C0410E,39731128,201705071750,19001,25485
1830,A1AA24,39658468,201705071635,18802,25582
2219,C0193B,39734605,201705071755,18776,25705
1943,A63665,39681603,201705071700,18900,25546
1928,ICAO-3C4B27,39771523,201705071950,19729,24293
2208,42423F,39663747,201705071645,18903,25518
1965,AA8B40,39688402,201705071705,18904,25664
1959,C01EF7,39762955,201705071810,18814,25485
1909,A12BCD,39724774,201705071740,18948,25638
2226,ACC3B4,39802757,201705080850,18862,25578
2045,ICAO-AB6800,39788115,201705080730,19698,24270
1965,AA8B40,39690291,201705071710,18893,25631
2177,A65527,39699610,201705071715,18652,25670
1998,3C64EC,39718558,201705071730,18653,25582
1952,ICAO-A39BFA,39780870,201705072335,19742,24246
1882,A836FB,39682943,201705071700,18734,25516
1948,A98ED9,39716368,201705071725,18792,25610
2005,ABA7B0,39662629,201705071645,18794,25673
2070,ICAO-AD6C3B,39733830,201705071750,18954,24146
1948,A98ED9,39715651,201705071725,18799,25586
2094,345241,39761198,201705071805,18877,25539
1865,ICAO-4B1884,39769421,201705071930,19781,24260
2183,A8299A,39669407,201705071650,18879,25503
1879,A9B85B,39721949,201705071735,18837,25525
1894,A0DDFB,39755485,201705071805,18859,25614
2046,AA7E7C,39680334,201705071700,18788,25648
2151,A96BA2,39699182,201705071715,18778,25702
1861,A2DCEE,39725891,201705071745,18889,25583
1935,A3EE1F,39659002,201705071640,18793,25704
2112,A7FED0,39703420,201705071715,18855,25583
2151,A96BA2,39686677,201705071705,18890,25468
2094,345241,39755584,201705071805,18956,25465
1903,A35AAE,39713924,201705071725,18683,25567
2219,C0193B,39730105,201705071750,18795,25569
2021,AA75EF,39722427,201705071740,18779,25538
1863,ICAO-A6A7DC,39767028,201705071855,18981,24052
2005,ABA7B0,39666755,201705071650,18876,25543
2217,AD9712,39705429,201705071720,18858,25566
2187,A43EA6,39685754,201705071705,18607,25548
2151,A96BA2,39692620,201705071710,18834,25585
2217,AD9712,39706353,201705071720,18848,25552
2000,A45091,39756192,201705071805,18843,25583
1972,ICAO-A8DEE0,39767030,201705071855,19859,24270
1810,ICAO-A6FF58,39791951,201705080840,19843,24303
2151,A96BA2,39687002,201705071705,18890,25468
2185,ICAO-A967EB,39785409,201705080630,19795,24273
1819,A8A3CE,39730586,201705071750,18873,25564
2184,A262A9,39681069,201705071700,18707,25485
1819,A8A3CE,39728611,201705071745,18901,25524
2045,ICAO-AB6800,39788010,201705080730,19761,24275
2094,345241,39761619,201705071805,18866,25547
2199,A6A7DC,39660157,201705071640,18810,25487
2033,AA600A,39664699,201705071645,18828,25518
1964,AB7B02,39669361,201705071650,18855,25578
2199,A6A7DC,39659261,201705071640,18785,25521
1826,A7ED31,39676543,201705071655,18599,25435
1847,A3FF61,39732232,201705071750,18879,25494
2073,A38E11,39688613,201705071705,18830,25704
2199,A6A7DC,39660782,201705071640,18826,25464
2215,ICAO-A491FB,39781796,201705072355,19855,24329
1864,ICAO-A1C9CD,39768295,201705071910,18906,24146
1927,ICAO-4242F4,39789751,201705080810,19817,24244
2039,ICAO-4006B0,39772471,201705072010,19702,24267
2037,A87904,39701013,201705071715,18939,25566
2220,AACF19,39759913,201705071805,18746,25698
2196,ICAO-AAABF6,39770907,201705071945,19856,24288
2221,ICAO-A364EA,39785830,201705080635,19774,24285
2016,A48681,39699911,201705071715,18903,25697
1820,3C7065,39799530,201705080850,18761,25597
1926,ICAO-A372A4,39775381,201705072040,18936,24114
1819,A8A3CE,39729745,201705071750,18886,25546
1830,A1AA24,39659479,201705071640,18782,25620
1903,A35AAE,39793504,201705080845,18655,25477
